BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.29	38.76	52.91	52.91
0.61	65.67	68.38	68.38
0.29	33.81	52.61	52.61
0.16	15.87	41.77	41.77
0.29	30.60	45.84	45.84
0.00	8.56	34.32	34.32
0.35	43.29	57.51	57.51
0.49	55.84	76.11	76.11
0.46	43.85	78.84	78.84
0.42	47.93	66.87	66.87
0.00	13.92	56.82	56.82
0.00	49.01	61.58	61.58
0.00	14.39	52.83	52.83
0.17	21.33	55.84	55.84
0.81	70.71	82.89	82.89
0.21	28.45	64.14	64.14
0.00	26.27	55.76	55.76
0.46	50.39	84.65	84.65
0.00	6.74	42.08	42.08
0.24	32.59	62.03	62.03
1.00	100.00	100.00	100.00
0.35	31.31	56.43	56.43
0.00	14.92	66.11	66.11
0.60	64.93	86.25	86.25
0.00	29.00	69.45	69.45
0.35	35.24	59.39	59.39
0.15	14.96	50.39	50.39
0.62	61.48	73.40	73.40
0.00	34.57	81.36	81.36
0.35	35.69	46.78	46.78
0.00	13.68	58.32	58.32
0.27	31.47	61.87	61.87
0.54	61.09	71.57	71.57
0.17	20.99	46.57	46.57
0.44	48.63	68.05	68.05
0.42	45.85	72.39	72.39
0.52	59.12	66.45	66.45
0.50	52.22	67.16	67.16
0.00	16.68	42.32	42.32
0.23	29.90	45.83	45.83
0.12	12.74	33.35	33.35
0.28	43.15	69.00	69.00
0.00	28.56	59.64	59.64
0.50	53.52	72.08	72.08
0.27	33.89	53.10	53.10
0.18	23.44	61.71	61.71
0.29	33.05	60.46	60.46
0.25	33.46	51.07	51.07
0.47	48.50	62.18	62.18
0.49	55.96	67.73	67.73
0.50	54.28	66.20	66.20
0.00	32.21	63.34	63.34
0.43	48.47	56.03	56.03
0.53	70.48	73.02	73.02
0.32	43.39	61.04	61.04
0.26	50.28	59.03	59.03
0.52	58.09	71.11	71.11
0.67	73.88	85.65	85.65
0.52	59.55	68.33	68.33
0.70	73.49	85.57	85.57
0.00	16.32	49.74	49.74
0.83	87.87	83.80	83.80
0.26	42.40	61.67	61.67
0.64	71.03	83.36	83.36
0.69	72.17	72.56	72.56
0.44	60.65	77.63	77.63
0.00	29.11	55.53	55.53
0.83	85.79	96.34	96.34
0.47	50.24	72.21	72.21
0.35	40.50	73.14	73.14
0.81	80.32	82.01	82.01
0.87	89.24	88.70	88.70
0.53	56.00	79.65	79.65
0.26	30.13	58.64	58.64
0.17	24.51	57.11	57.11
0.61	64.23	86.34	86.34
0.36	42.79	49.99	49.99
0.34	45.46	58.48	58.48
0.47	56.94	65.18	65.18
0.45	51.28	67.50	67.50
0.52	55.80	71.68	71.68
0.35	38.79	65.77	65.77
0.30	36.59	60.35	60.35
0.45	49.69	63.89	63.89
0.00	29.98	50.61	50.61
0.33	39.06	65.48	65.48
0.59	57.38	82.77	82.77
0.36	43.22	68.69	68.69
0.38	50.49	42.42	42.42
0.91	91.74	90.32	90.32
0.34	32.65	72.53	72.53
0.30	30.71	64.09	64.09
0.63	73.20	83.04	83.04
0.51	62.40	72.69	72.69
0.21	24.32	49.77	49.77
0.34	35.63	39.55	39.55
0.80	67.29	68.35	68.35
0.59	59.46	90.94	90.94
0.54	61.38	76.81	76.81
0.00	23.35	59.78	59.78
0.60	52.01	86.08	86.08
0.41	48.75	61.53	61.53
0.56	58.21	84.12	84.12
0.50	51.87	59.43	59.43
0.49	54.08	82.40	82.40
0.59	58.80	63.31	63.31
0.00	22.23	70.45	70.45
0.35	43.35	60.77	60.77
0.59	62.63	78.99	78.99
0.47	50.19	82.35	82.35
0.73	76.82	85.68	85.68
0.52	59.77	69.28	69.28
0.29	31.33	69.55	69.55
0.60	64.80	76.49	76.49
0.48	49.37	70.57	70.57
0.39	46.43	61.07	61.07
0.36	43.45	67.08	67.08
0.46	47.37	63.07	63.07
0.33	40.46	62.71	62.71
0.23	34.96	64.18	64.18
0.34	35.35	57.92	57.92
0.00	41.42	70.63	70.63
0.34	43.68	61.11	61.11
0.00	9.70	63.55	63.55
0.20	26.41	54.73	54.73
0.00	14.46	47.27	47.27
0.43	51.99	64.57	64.57
0.00	11.78	53.70	53.70
0.00	16.74	48.23	48.23
0.37	41.06	67.20	67.20
0.00	3.64	33.55	33.55
0.00	9.55	56.22	56.22
0.27	38.94	54.19	54.19
0.00	11.28	41.94	41.94
0.29	33.35	48.61	48.61
0.20	25.79	42.15	42.15
0.23	23.28	57.46	57.46
0.15	23.62	44.99	44.99
0.00	27.38	44.76	44.76
0.20	21.03	48.16	48.16
0.46	54.16	43.74	43.74
0.00	22.48	46.32	46.32
0.00	7.38	39.30	39.30
0.00	16.22	42.02	42.02
0.17	22.59	41.90	41.90
0.00	28.12	70.34	70.34
0.35	39.06	59.00	59.00
0.00	10.12	36.88	36.88
0.00	13.75	44.69	44.69
0.36	37.74	62.96	62.96
0.00	14.59	42.00	42.00
0.19	28.20	50.21	50.21
0.17	19.70	44.86	44.86
0.00	10.36	42.28	42.28
0.00	5.36	25.75	25.75
0.00	11.59	52.42	52.42
0.68	72.49	81.95	81.95
0.30	36.75	60.84	60.84
0.00	26.01	59.87	59.87
0.00	12.73	56.44	56.44
0.41	56.36	58.62	58.62
0.67	70.95	84.21	84.21
0.44	50.69	59.24	59.24
0.00	18.58	51.20	51.20
0.62	66.38	79.14	79.14
0.68	73.29	83.45	83.45
0.64	70.48	60.75	60.75
0.37	66.32	76.63	76.63
0.00	18.75	40.66	40.66
0.00	26.70	42.72	42.72
0.47	51.84	83.00	83.00
0.00	13.38	42.12	42.12
0.00	9.55	39.10	39.10
0.43	46.89	65.94	65.94
0.00	35.93	81.87	81.87
0.23	29.93	52.71	52.71
0.00	100.00	100.00	100.00
0.40	46.01	79.27	79.27
0.78	80.71	86.50	86.50
0.40	44.41	60.85	60.85
0.39	49.31	63.02	63.02
0.00	6.89	31.59	31.59
0.14	27.34	48.38	48.38
0.22	25.94	49.80	49.80
0.35	45.48	67.02	67.02
0.37	42.40	69.67	69.67
0.00	15.93	34.85	34.85
0.44	50.20	66.74	66.74
0.20	24.70	41.61	41.61
0.00	12.32	56.89	56.89
0.59	54.25	61.74	61.74
0.36	47.28	52.07	52.07
0.00	7.51	27.32	27.32
0.18	25.92	56.00	56.00
0.00	12.98	46.34	46.34
0.00	6.20	31.02	31.02
0.00	9.98	46.87	46.87
0.42	50.05	59.51	59.51
0.00	17.31	48.84	48.84
0.00	28.92	53.29	53.29
0.31	33.05	55.01	55.01
0.00	8.13	50.09	50.09
0.25	31.87	55.62	55.62
0.00	25.85	39.30	39.30
0.22	32.67	72.87	72.87
0.00	13.17	59.09	59.09
0.43	48.78	72.64	72.64
0.49	49.25	62.83	62.83
0.00	14.26	56.67	56.67
0.29	47.58	71.55	71.55
0.49	53.83	71.74	71.74
0.32	38.08	64.82	64.82
0.00	24.38	49.39	49.39
0.41	48.90	72.39	72.39
0.00	22.41	62.48	62.48
0.00	12.02	63.05	63.05
0.00	12.26	59.29	59.29
0.19	28.26	46.21	46.21
0.32	37.91	66.39	66.39
0.21	34.62	58.18	58.18
0.00	17.20	45.16	45.16
0.00	9.26	59.20	59.20
0.56	56.56	55.14	55.14
0.00	18.93	51.97	51.97
0.00	25.95	61.08	61.08
0.00	14.90	68.28	68.28
0.56	62.36	69.95	69.95
0.25	28.52	54.87	54.87
0.26	36.08	52.73	52.73
0.24	37.50	76.81	76.81
0.28	37.98	58.80	58.80
0.00	20.69	43.34	43.34
0.20	35.09	57.26	57.26
1.00	100.00	100.00	100.00
0.38	57.68	80.42	80.42
0.76	74.68	92.55	92.55
0.60	67.25	76.42	76.42
0.00	27.88	55.94	55.94
0.00	17.06	53.62	53.62
0.74	77.60	81.36	81.36
0.34	36.41	67.91	67.91
0.76	75.06	95.41	95.41
0.57	66.95	83.65	83.65
0.00	19.49	54.23	54.23
0.32	43.33	67.74	67.74
0.53	51.29	74.77	74.77
0.34	32.52	62.21	62.21
0.40	45.02	72.70	72.70
0.50	61.00	75.02	75.02
0.32	45.37	60.62	60.62
0.58	67.04	83.59	83.59
0.60	60.29	86.54	86.54
0.00	14.58	45.78	45.78
0.00	4.99	33.17	33.17
0.54	58.12	75.47	75.47
0.31	34.99	61.81	61.81
0.37	42.71	65.74	65.74
0.51	57.96	72.39	72.39
0.67	70.49	80.25	80.25
0.33	36.79	62.74	62.74
0.70	73.26	79.09	79.09
0.43	43.84	63.68	63.68
0.00	37.99	80.52	80.52
0.00	4.03	43.59	43.59
0.24	30.50	53.73	53.73
0.25	35.40	46.13	46.13
0.28	32.19	71.09	71.09
0.26	39.16	74.88	74.88
0.00	16.89	55.84	55.84
0.38	45.25	69.59	69.59
0.14	22.33	48.30	48.30
0.31	35.19	70.75	70.75
0.54	77.65	90.04	90.04
0.37	39.77	65.21	65.21
0.15	26.85	49.11	49.11
0.16	29.31	50.36	50.36
0.00	14.26	47.40	47.40
0.55	57.05	67.36	67.36
0.19	19.64	57.29	57.29
0.22	38.54	62.37	62.37
0.50	52.82	76.39	76.39
0.16	18.08	59.99	59.99
0.37	44.27	65.35	65.35
0.00	17.77	55.18	55.18
0.00	13.51	53.89	53.89
0.33	43.28	66.57	66.57
0.55	59.23	82.80	82.80
0.38	40.05	53.84	53.84
0.27	33.63	70.11	70.11
0.00	6.61	34.89	34.89
0.29	29.54	61.92	61.92
0.00	16.62	66.75	66.75
0.00	27.10	57.32	57.32
0.00	14.31	63.40	63.40
0.28	34.36	65.51	65.51
0.26	24.80	74.81	74.81
0.40	46.52	64.44	64.44
0.48	53.44	69.82	69.82
0.00	9.24	32.88	32.88
0.24	30.62	47.14	47.14
0.33	35.55	52.89	52.89
0.00	10.51	49.58	49.58
0.00	13.10	56.10	56.10
0.30	40.21	69.14	69.14
0.38	38.77	60.56	60.56
0.80	83.61	84.78	84.78
0.21	38.57	55.71	55.71
0.50	53.60	72.98	72.98
0.30	37.37	60.19	60.19
0.21	31.64	50.10	50.10
0.60	96.22	71.34	71.34
0.20	17.62	61.33	61.33
0.21	33.57	60.85	60.85
0.36	43.99	57.67	57.67
0.12	15.76	49.42	49.42
0.00	10.30	51.48	51.48
0.25	36.66	55.94	55.94
0.00	12.27	50.75	50.75
0.50	60.35	68.02	68.02
0.18	26.61	47.00	47.00
0.00	23.74	51.07	51.07
0.43	50.11	56.28	56.28
0.43	49.25	54.38	54.38
0.32	42.78	59.60	59.60
0.44	50.34	67.99	67.99
0.21	24.50	29.80	29.80
0.28	25.48	43.54	43.54
0.16	23.39	47.85	47.85
0.19	42.09	56.10	56.10
0.24	33.98	57.82	57.82
0.38	49.77	60.53	60.53
0.00	12.99	50.74	50.74
0.00	13.16	48.97	48.97
0.17	29.28	53.66	53.66
0.12	13.80	52.23	52.23
0.51	51.22	74.10	74.10
0.19	41.79	58.91	58.91
0.26	29.23	56.81	56.81
0.00	13.89	52.44	52.44
0.44	49.25	63.81	63.81
0.00	9.34	54.49	54.49
0.57	61.48	69.06	69.06
0.00	16.30	67.68	67.68
0.31	38.26	69.96	69.96
0.35	42.25	65.14	65.14
0.00	15.45	48.25	48.25
0.58	53.88	75.83	75.83
0.00	45.72	48.65	48.65
0.43	48.64	53.12	53.12
0.00	15.73	38.81	38.81
0.28	36.02	63.02	63.02
0.76	75.91	77.84	77.84
0.00	11.15	35.42	35.42
0.48	50.47	70.93	70.93
0.00	14.36	33.94	33.94
0.85	85.85	91.56	91.56
0.34	38.69	69.55	69.55
0.43	46.05	52.43	52.43
0.36	39.57	71.33	71.33
0.00	12.23	48.93	48.93
0.19	24.73	53.66	53.66
0.19	23.48	62.55	62.55
0.44	49.72	74.11	74.11
0.28	36.31	57.17	57.17
0.47	50.04	67.46	67.46
0.00	9.99	29.45	29.45
0.33	38.35	65.48	65.48
0.29	34.60	70.82	70.82
0.44	46.81	66.55	66.55
0.27	41.25	61.55	61.55
0.45	49.54	67.91	67.91
0.23	28.23	51.97	51.97
0.56	63.47	78.66	78.66
0.49	56.83	77.24	77.24
0.00	12.63	42.92	42.92
0.29	28.79	60.23	60.23
0.66	69.69	82.30	82.30
0.22	27.83	47.89	47.89
0.26	33.31	62.39	62.39
0.37	46.58	69.42	69.42
0.33	35.25	66.22	66.22
0.70	72.78	83.39	83.39
0.18	30.02	58.75	58.75
0.33	35.75	62.17	62.17
0.00	20.32	60.53	60.53
0.42	43.76	70.25	70.25
0.00	16.11	55.40	55.40
0.00	21.31	40.48	40.48
0.62	54.75	68.53	68.53
0.00	7.03	53.17	53.17
0.15	21.20	52.58	52.58
0.22	27.82	55.31	55.31
0.31	27.35	63.15	63.15
0.00	15.32	46.33	46.33
0.57	63.25	84.06	84.06
0.00	16.56	55.09	55.09
0.00	12.22	37.31	37.31
0.50	55.89	68.02	68.02
0.44	47.18	71.91	71.91
0.34	45.10	61.72	61.72
0.21	32.88	48.02	48.02
0.00	10.44	47.51	47.51
0.18	30.41	55.49	55.49
0.41	52.21	56.70	56.70
0.42	49.75	66.98	66.98
0.18	26.24	53.38	53.38
0.53	53.80	68.02	68.02
0.16	16.38	56.75	56.75
0.22	22.99	51.50	51.50
0.00	30.38	51.31	51.31
0.23	26.41	45.20	45.20
0.11	15.38	42.60	42.60
0.30	32.43	46.81	46.81
0.40	43.87	53.81	53.81
0.57	62.73	56.79	56.79
0.36	42.73	54.07	54.07
0.64	66.55	86.49	86.49
0.59	66.49	78.65	78.65
0.37	41.52	59.23	59.23
0.22	25.42	51.39	51.39
0.46	55.02	69.72	69.72
0.48	48.33	65.67	65.67
0.24	30.93	66.08	66.08
0.22	21.31	60.19	60.19
0.00	26.00	53.92	53.92
0.33	36.37	59.66	59.66
0.00	22.48	71.19	71.19
0.15	18.93	52.78	52.78
0.23	32.31	55.32	55.32
0.18	19.54	49.73	49.73
0.41	46.72	65.56	65.56
0.16	27.53	52.54	52.54
0.23	25.34	58.40	58.40
0.45	46.45	68.93	68.93
0.09	11.61	48.34	48.34
0.00	4.93	38.26	38.26
0.00	4.88	30.80	30.80
0.22	32.14	55.77	55.77
0.00	16.64	40.24	40.24
0.00	10.83	43.31	43.31
0.00	22.03	73.47	73.47
0.34	31.01	51.19	51.19
0.17	21.80	57.98	57.98
0.52	44.83	58.37	58.37
0.00	20.56	64.52	64.52
0.29	33.57	63.90	63.90
0.00	100.00	100.00	100.00
0.21	27.45	55.28	55.28
0.00	11.20	44.02	44.02
0.00	27.30	64.08	64.08
0.00	100.00	100.00	100.00
0.31	45.47	50.41	50.41
0.00	10.19	41.82	41.82
0.19	24.65	44.99	44.99
0.00	42.73	38.88	38.88
0.34	40.05	65.15	65.15
0.00	12.64	43.68	43.68
0.14	23.56	46.15	46.15
0.00	100.00	100.00	100.00
0.00	19.27	43.33	43.33
0.23	30.13	58.88	58.88
0.41	44.83	64.57	64.57
0.00	10.68	35.30	35.30
0.00	30.01	55.83	55.83
0.00	7.26	32.78	32.78
0.42	45.31	63.89	63.89
0.00	70.71	84.34	84.34
0.62	65.26	69.68	69.68
0.28	37.57	43.96	43.96
0.37	43.87	50.91	50.91
0.46	46.06	71.23	71.23
0.94	98.29	90.36	90.36
0.44	50.53	78.25	78.25
0.61	61.10	71.34	71.34
0.00	7.81	36.95	36.95
0.32	23.80	42.14	42.14
0.21	19.66	56.66	56.66
0.79	81.33	84.31	84.31
0.67	68.27	74.99	74.99
0.90	91.92	89.23	89.23
0.00	11.15	42.84	42.84
0.73	75.98	76.89	76.89
0.28	37.23	58.81	58.81
0.23	28.12	57.48	57.48
0.59	67.71	76.53	76.53
0.00	12.16	49.63	49.63
0.14	16.83	45.07	45.07
0.49	51.54	77.21	77.21
0.79	76.25	79.93	79.93
0.00	13.16	44.39	44.39
0.00	36.49	60.40	60.40
0.35	37.03	67.47	67.47
0.22	30.05	51.00	51.00
0.00	17.57	53.97	53.97
0.65	70.21	83.56	83.56
0.52	62.14	64.39	64.39
0.25	29.49	54.59	54.59
0.47	55.56	66.04	66.04
0.00	15.67	51.42	51.42
0.23	27.26	39.91	39.91
0.00	21.93	55.63	55.63
0.59	69.61	73.13	73.13
0.00	5.65	40.27	40.27
0.20	20.77	43.64	43.64
0.59	69.43	75.87	75.87
0.35	36.70	59.38	59.38
0.40	47.32	62.63	62.63
0.00	3.56	35.69	35.69
0.26	28.23	63.78	63.78
0.24	42.90	66.23	66.23
0.31	39.68	58.84	58.84
0.35	44.78	62.01	62.01
0.17	29.22	41.03	41.03
0.23	22.31	53.46	53.46
0.27	40.43	59.72	59.72
0.00	12.01	47.36	47.36
0.37	46.51	62.64	62.64
0.00	36.19	70.84	70.84
0.20	28.48	51.63	51.63
0.24	45.92	60.37	60.37
0.19	28.16	48.58	48.58
0.30	39.28	54.10	54.10
0.00	9.76	50.23	50.23
0.22	37.11	55.67	55.67
0.37	43.58	60.10	60.10
0.76	83.48	73.72	73.72
0.40	48.63	59.70	59.70
0.16	19.27	54.66	54.66
0.52	61.86	76.46	76.46
0.15	27.48	40.10	40.10
0.55	52.66	78.67	78.67
0.54	57.41	76.54	76.54
0.74	74.83	85.66	85.66
0.46	47.95	76.31	76.31
0.26	43.08	60.26	60.26
0.16	16.21	57.83	57.83
0.23	24.86	62.67	62.67
0.27	27.64	44.00	44.00
0.41	38.10	67.24	67.24
0.57	63.02	69.35	69.35
0.43	53.48	61.78	61.78
0.00	27.25	70.29	70.29
0.75	78.93	82.38	82.38
0.34	45.16	65.37	65.37
0.00	15.82	61.83	61.83
0.20	31.09	48.76	48.76
0.78	81.54	88.39	88.39
0.56	66.18	71.15	71.15
0.53	61.28	86.06	86.06
0.39	43.75	67.29	67.29
0.42	38.96	66.31	66.31
0.61	65.53	75.48	75.48
0.54	61.66	62.76	62.76
0.00	8.77	52.41	52.41
0.39	48.49	63.54	63.54
0.45	58.27	73.12	73.12
0.57	59.19	80.82	80.82
0.50	54.37	75.43	75.43
0.47	49.18	66.80	66.80
0.49	57.24	74.01	74.01
0.69	72.49	86.76	86.76
0.61	65.31	79.08	79.08
0.40	52.39	69.80	69.80
0.83	84.66	88.71	88.71
0.66	70.92	82.23	82.23
0.48	54.72	71.28	71.28
0.58	62.87	78.72	78.72
0.65	66.56	84.68	84.68
0.69	75.69	89.23	89.23
0.65	64.93	79.50	79.50
0.46	47.63	56.22	56.22
0.26	43.04	69.05	69.05
0.42	47.58	56.85	56.85
0.39	41.86	70.37	70.37
0.34	43.59	63.67	63.67
0.41	56.46	65.48	65.48
0.26	31.99	44.43	44.43
0.72	83.94	95.44	95.44
0.41	54.17	64.89	64.89
0.26	37.63	51.48	51.48
0.37	43.68	59.20	59.20
0.49	54.46	77.95	77.95
0.74	76.92	93.32	93.32
0.00	4.55	47.00	47.00
0.32	46.76	75.86	75.86
0.00	17.20	52.54	52.54
0.40	56.96	74.03	74.03
0.34	37.90	54.42	54.42
0.27	36.79	63.68	63.68
0.00	23.46	55.64	55.64
0.25	32.81	57.06	57.06
0.32	28.34	53.28	53.28
0.37	42.82	58.92	58.92
0.21	20.91	50.75	50.75
0.32	38.28	63.88	63.88
0.44	57.53	68.13	68.13
0.57	61.97	67.12	67.12
0.00	18.15	49.39	49.39
0.38	36.80	59.05	59.05
0.53	70.17	72.69	72.69
0.40	50.62	66.93	66.93
0.47	54.39	66.67	66.67
0.64	72.65	83.33	83.33
0.46	49.82	76.34	76.34
0.40	43.80	49.43	49.43
0.33	54.08	83.92	83.92
0.17	23.76	45.16	45.16
0.27	42.05	63.47	63.47
0.28	36.19	70.10	70.10
0.25	37.58	68.55	68.55
0.30	30.35	62.87	62.87
0.72	80.73	83.16	83.16
0.96	96.22	86.01	86.01
0.75	83.94	86.61	86.61
0.60	66.78	73.72	73.72
0.52	62.55	77.66	77.66
0.44	54.61	74.80	74.80
0.33	46.55	69.78	69.78
0.35	43.50	56.17	56.17
0.57	53.32	72.68	72.68
0.50	53.42	65.34	65.34
0.53	58.86	79.28	79.28
0.40	38.21	71.25	71.25
0.57	63.65	81.22	81.22
0.64	64.37	81.47	81.47
0.26	39.52	64.21	64.21
0.44	51.16	68.11	68.11
0.23	39.29	56.46	56.46
0.61	61.30	78.20	78.20
0.62	58.25	70.00	70.00
0.46	51.20	63.27	63.27
0.22	32.19	61.33	61.33
0.62	65.54	74.94	74.94
0.30	31.29	62.74	62.74
0.36	44.27	63.85	63.85
0.00	15.64	41.08	41.08
0.33	40.11	67.27	67.27
0.00	18.00	46.17	46.17
0.00	20.48	59.74	59.74
0.37	45.59	73.18	73.18
1.00	100.00	100.00	100.00
0.60	68.00	72.23	72.23
0.84	83.39	82.79	82.79
0.39	44.41	68.67	68.67
0.00	40.13	76.16	76.16
0.27	40.86	62.50	62.50
0.31	31.57	61.20	61.20
0.00	9.69	34.08	34.08
0.51	53.19	76.69	76.69
0.33	40.64	68.55	68.55
0.54	62.79	76.12	76.12
0.46	58.39	75.58	75.58
1.00	100.00	100.00	100.00
0.17	32.12	71.18	71.18
0.90	92.13	86.65	86.65
0.50	52.08	70.55	70.55
0.72	82.61	85.45	85.45
0.42	49.33	69.77	69.77
0.77	80.52	75.17	75.17
0.59	61.05	77.02	77.02
0.67	71.89	73.46	73.46
0.00	30.21	64.08	64.08
0.19	26.65	67.56	67.56
0.51	61.00	67.95	67.95
0.00	15.21	57.94	57.94
0.73	71.76	91.60	91.60
0.46	54.41	59.75	59.75
0.26	39.08	67.64	67.64
0.22	29.49	58.53	58.53
0.72	72.90	86.49	86.49
0.33	33.90	65.45	65.45
0.29	39.42	62.88	62.88
0.00	13.18	49.31	49.31
0.00	7.94	46.70	46.70
0.51	54.15	73.50	73.50
0.00	10.79	54.05	54.05
0.13	20.59	55.83	55.83
0.18	21.81	61.98	61.98
0.00	14.13	43.48	43.48
0.35	46.80	67.92	67.92
0.00	6.64	52.43	52.43
0.32	33.51	63.96	63.96
0.55	56.35	72.37	72.37
0.84	82.82	83.33	83.33
0.83	84.10	89.14	89.14
0.53	67.03	65.26	65.26
0.40	46.98	73.24	73.24
0.20	25.78	58.59	58.59
0.32	35.34	69.35	69.35
0.44	47.76	68.74	68.74
0.42	50.82	63.55	63.55
0.55	61.66	86.15	86.15
0.00	26.08	85.65	85.65
0.00	10.94	60.92	60.92
0.46	50.62	64.63	64.63
0.62	61.70	78.21	78.21
0.29	36.14	57.36	57.36
0.34	47.03	55.90	55.90
0.34	43.11	68.14	68.14
0.27	24.58	49.69	49.69
0.60	61.15	74.52	74.52
0.50	53.63	71.36	71.36
0.00	10.57	51.43	51.43
0.70	70.68	77.45	77.45
0.17	28.94	59.93	59.93
0.00	45.50	70.69	70.69
0.00	13.43	56.98	56.98
0.47	47.51	74.14	74.14
0.42	48.68	58.10	58.10
0.12	16.09	54.82	54.82
0.28	36.66	62.90	62.90
0.00	24.80	55.04	55.04
0.43	44.92	62.23	62.23
0.65	66.09	69.96	69.96
0.32	44.88	74.74	74.74
0.61	56.98	76.57	76.57
0.54	62.31	82.54	82.54
0.46	58.47	69.26	69.26
0.39	41.67	69.47	69.47
0.00	21.04	65.90	65.90
0.00	48.15	62.18	62.18
0.00	10.24	38.06	38.06
0.15	24.64	52.41	52.41
0.21	26.29	50.76	50.76
0.30	33.29	62.05	62.05
0.22	34.03	67.97	67.97
0.32	52.43	63.55	63.55
0.32	41.03	65.15	65.15
0.51	56.65	66.82	66.82
0.39	46.56	72.66	72.66
0.65	72.63	81.13	81.13
0.69	74.63	75.18	75.18
0.04	9.93	53.26	53.26
0.42	48.72	65.39	65.39
0.28	32.53	64.66	64.66
0.34	34.80	80.90	80.90
0.33	42.77	47.53	47.53
0.67	67.34	80.13	80.13
0.21	27.20	51.44	51.44
0.55	52.71	79.33	79.33
0.50	58.60	65.76	65.76
0.60	61.23	84.06	84.06
0.00	20.88	45.80	45.80
0.80	83.18	89.83	89.83
0.85	87.25	96.56	96.56
0.30	38.71	57.06	57.06
0.34	32.34	62.12	62.12
0.52	55.03	75.25	75.25
0.23	27.84	68.39	68.39
0.43	48.85	60.05	60.05
0.27	37.55	58.54	58.54
0.08	10.74	50.37	50.37
0.26	33.18	61.02	61.02
0.51	61.42	68.09	68.09
0.53	57.81	64.33	64.33
0.00	19.49	32.06	32.06
0.34	40.51	62.41	62.41
0.47	56.46	61.77	61.77
0.70	80.14	73.59	73.59
0.00	0.79	33.57	33.57
0.52	59.62	67.26	67.26
0.52	62.34	62.12	62.12
0.00	21.63	41.96	41.96
0.57	57.58	69.67	69.67
0.30	43.53	72.53	72.53
0.25	38.09	58.76	58.76
0.19	26.24	67.62	67.62
0.00	17.49	31.62	31.62
0.00	10.42	36.90	36.90
0.21	26.73	52.99	52.99
0.32	40.90	73.63	73.63
0.00	23.88	52.50	52.50
0.37	48.33	63.57	63.57
0.00	12.51	41.03	41.03
0.78	81.38	79.84	79.84
0.80	77.72	68.49	68.49
0.53	58.77	81.50	81.50
0.00	10.41	48.35	48.35
0.00	11.29	52.49	52.49
0.00	14.93	54.09	54.09
0.37	46.79	54.82	54.82
0.24	29.75	61.50	61.50
0.32	35.56	77.10	77.10
0.54	58.80	60.23	60.23
0.00	24.38	60.65	60.65
0.32	36.30	60.39	60.39
0.36	47.15	65.00	65.00
0.46	50.90	78.25	78.25
0.34	38.80	60.67	60.67
0.13	17.10	49.89	49.89
0.00	3.81	38.60	38.60
0.65	63.82	70.72	70.72
0.00	20.26	48.29	48.29
0.29	29.50	59.32	59.32
0.43	41.84	63.86	63.86
0.00	12.07	50.66	50.66
0.00	21.71	54.03	54.03
0.73	73.34	75.49	75.49
0.50	51.15	63.85	63.85
