BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	14.92	63.61	63.61
0.19	24.77	45.12	45.12
0.35	38.72	66.61	66.61
0.00	30.12	44.54	44.54
0.00	6.02	32.24	32.24
0.00	9.78	45.55	45.55
0.56	56.56	55.14	55.14
0.00	5.68	34.94	34.94
0.00	19.84	47.53	47.53
0.00	12.86	57.60	57.60
0.22	27.82	58.96	58.96
0.00	17.75	45.80	45.80
0.17	25.48	52.13	52.13
0.31	43.47	81.34	81.34
0.21	31.11	54.43	54.43
0.00	20.64	42.98	42.98
0.20	30.67	60.44	60.44
1.00	100.00	100.00	100.00
0.21	34.47	66.13	66.13
0.76	74.68	92.35	92.35
0.00	40.90	72.39	72.39
0.45	43.32	61.69	61.69
0.00	21.80	52.79	52.79
0.74	77.60	81.36	81.36
0.82	82.82	93.94	93.94
0.00	27.30	76.85	76.85
0.77	81.44	82.93	82.93
0.00	29.85	68.81	68.81
0.00	26.80	62.18	62.18
0.21	30.31	60.88	60.88
0.79	72.93	86.84	86.84
0.37	38.25	60.82	60.82
0.50	61.00	75.19	75.19
0.47	54.75	58.76	58.76
0.00	46.60	68.79	68.79
0.54	60.56	77.40	77.40
0.00	14.58	45.78	45.78
0.00	5.52	38.43	38.43
0.21	31.28	67.01	67.01
0.32	35.27	59.15	59.15
0.00	20.09	60.80	60.80
0.49	53.93	68.17	68.17
0.40	42.90	57.80	57.80
0.29	28.75	52.79	52.79
0.17	21.28	59.86	59.86
0.39	41.52	62.28	62.28
0.00	24.45	54.52	54.52
0.00	4.03	39.94	39.94
0.24	32.41	56.57	56.57
0.25	36.11	49.64	49.64
0.00	12.34	57.54	57.54
0.00	21.64	60.14	60.14
0.00	15.80	56.20	56.20
0.33	41.82	57.41	57.41
0.00	13.06	41.91	41.91
0.29	37.66	64.05	64.05
0.53	67.03	81.37	81.37
0.29	38.00	71.47	71.47
0.26	39.01	59.54	59.54
0.42	53.42	72.13	72.13
0.00	16.52	48.45	48.45
0.45	48.94	56.65	56.65
0.18	19.64	64.91	64.91
0.16	23.96	57.38	57.38
0.40	41.01	72.69	72.69
0.00	14.23	58.81	58.81
0.34	39.39	67.10	67.10
0.00	8.40	44.69	44.69
0.00	16.30	57.78	57.78
0.31	41.05	64.25	64.25
0.62	66.36	90.51	90.51
0.38	40.05	54.87	54.87
0.20	24.62	64.42	64.42
0.00	6.61	34.19	34.19
0.27	28.56	60.20	60.20
0.19	21.31	66.69	66.69
0.00	17.11	42.99	42.99
0.17	15.41	60.24	60.24
0.13	13.60	57.76	57.76
0.00	31.15	67.63	67.63
0.33	35.11	61.14	61.14
0.00	22.36	59.31	59.31
0.22	20.69	38.43	38.43
0.00	21.18	46.40	46.40
0.40	44.69	62.33	62.33
0.00	9.36	46.68	46.68
0.20	33.30	62.93	62.93
0.30	39.95	68.71	68.71
0.34	33.97	57.04	57.04
0.64	69.14	81.74	81.74
0.00	15.26	41.85	41.85
0.35	39.41	76.11	76.11
0.21	30.40	52.47	52.47
0.21	31.64	50.10	50.10
0.51	52.99	61.31	61.31
0.00	3.74	49.80	49.80
0.00	1.35	0.71	0.71
0.31	42.98	56.85	56.85
0.19	25.12	58.21	58.21
0.00	8.95	50.79	50.79
0.21	30.68	52.18	52.18
0.24	25.49	57.51	57.51
0.19	36.17	59.26	59.26
0.22	24.34	48.39	48.39
0.00	29.13	51.62	51.62
0.35	43.25	50.86	50.86
0.43	49.25	54.38	54.38
0.29	35.41	49.25	49.25
0.00	26.03	57.27	57.27
0.00	5.68	25.74	25.74
0.22	22.72	50.95	50.95
0.16	20.01	47.31	47.31
0.23	48.50	57.24	57.24
0.35	39.49	56.70	56.70
0.00	17.02	49.31	49.31
0.00	9.43	46.25	46.25
0.00	10.87	44.92	44.92
0.26	38.99	65.53	65.53
0.10	11.39	45.04	45.04
0.44	44.01	64.87	64.87
0.14	30.71	45.50	45.50
0.36	37.63	55.79	55.79
0.30	26.27	55.91	55.91
0.41	39.04	65.51	65.51
0.00	7.56	53.34	53.34
0.00	23.48	72.93	72.93
0.26	34.12	71.18	71.18
0.30	36.86	71.96	71.96
0.00	15.73	54.24	54.24
0.18	16.97	54.82	54.82
0.38	35.66	76.03	76.03
0.00	35.42	41.46	41.46
0.46	52.05	58.53	58.53
0.00	17.24	42.53	42.53
0.38	43.90	68.26	68.26
0.59	61.69	70.96	70.96
0.00	10.58	28.84	28.84
0.32	36.99	57.11	57.11
0.00	24.79	33.48	33.48
0.81	82.42	89.00	89.00
0.35	39.39	71.72	71.72
0.41	44.83	46.47	46.47
0.36	38.76	67.85	67.85
0.24	25.75	53.62	53.62
0.20	30.05	51.01	51.01
0.25	27.27	48.55	48.55
0.38	45.03	61.72	61.72
0.33	43.73	61.09	61.09
0.41	44.07	60.87	60.87
0.00	7.60	26.86	26.86
0.50	53.09	73.21	73.21
0.27	29.63	68.76	68.76
0.31	32.57	62.62	62.62
0.35	45.30	63.24	63.24
0.31	37.68	66.57	66.57
0.23	28.23	51.97	51.97
0.39	43.36	71.58	71.58
0.32	44.60	73.10	73.10
0.00	15.80	42.01	42.01
0.47	64.66	73.52	73.52
0.62	67.79	81.16	81.16
0.26	30.66	50.95	50.95
0.37	41.57	62.68	62.68
0.33	44.10	70.65	70.65
0.12	12.63	59.93	59.93
0.71	72.85	77.22	77.22
0.20	22.00	59.45	59.45
0.16	20.43	53.04	53.04
0.37	37.10	67.72	67.72
