BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.28	28.56	57.58	57.58
0.41	56.72	67.48	67.48
0.00	11.41	39.79	39.79
0.18	25.07	55.43	55.43
0.00	11.39	37.31	37.31
0.00	6.20	31.02	31.02
0.00	9.43	47.37	47.37
0.42	50.05	59.51	59.51
0.00	16.54	49.29	49.29
0.00	28.92	53.29	53.29
0.27	33.25	46.84	46.84
0.36	45.54	64.47	64.47
0.25	31.87	56.19	56.19
0.00	22.09	40.39	40.39
0.28	36.48	72.68	72.68
0.00	13.60	59.06	59.06
0.64	68.11	83.74	83.74
0.49	49.25	62.83	62.83
0.00	14.26	56.67	56.67
0.29	44.10	68.85	68.85
0.30	38.46	54.54	54.54
0.32	38.08	64.58	64.58
0.34	44.53	62.23	62.23
0.39	46.76	64.10	64.10
0.00	22.41	62.48	62.48
0.00	11.86	59.42	59.42
0.00	12.26	59.29	59.29
0.19	28.26	46.02	46.02
0.32	37.91	66.39	66.39
0.26	44.15	63.37	63.37
0.26	35.15	48.22	48.22
0.00	9.26	59.20	59.20
0.57	57.62	60.70	60.70
0.00	18.93	51.97	51.97
0.00	21.56	49.61	49.61
0.00	14.90	68.28	68.28
0.41	44.17	72.72	72.72
0.17	21.13	53.04	53.04
0.26	36.16	52.96	52.96
0.31	42.61	77.91	77.91
0.11	21.59	49.02	49.02
0.00	10.77	38.99	38.99
0.24	33.05	58.53	58.53
1.00	100.00	100.00	100.00
0.33	50.88	87.46	87.46
0.76	74.68	92.55	92.55
0.66	72.72	88.36	88.36
0.00	27.88	55.94	55.94
0.20	29.19	59.69	59.69
0.74	77.60	80.47	80.47
0.57	59.98	88.24	88.24
0.76	75.06	95.41	95.41
0.37	48.22	64.38	64.38
0.50	59.69	82.34	82.34
0.32	43.33	67.74	67.74
0.63	62.31	82.25	82.25
0.34	32.52	62.21	62.21
0.40	45.02	75.13	75.13
0.50	61.00	75.02	75.02
0.32	43.70	58.08	58.08
0.58	67.04	82.06	82.06
0.75	78.09	94.29	94.29
0.00	14.58	45.78	45.78
0.00	4.99	39.63	39.63
0.54	57.95	75.23	75.23
0.48	49.09	66.54	66.54
0.37	42.71	65.74	65.74
0.43	50.95	71.01	71.01
0.69	74.86	76.80	76.80
0.34	37.10	66.77	66.77
0.63	64.62	66.35	66.35
0.44	44.25	62.05	62.05
0.00	37.99	80.52	80.52
0.00	4.07	40.44	40.44
0.28	37.22	49.68	49.68
0.25	35.40	46.13	46.13
0.28	32.19	71.00	71.00
0.26	39.16	74.13	74.13
0.00	15.87	58.89	58.89
0.33	37.14	58.49	58.49
0.23	33.01	53.99	53.99
0.51	52.49	68.56	68.56
0.54	77.65	90.04	90.04
0.61	65.81	76.25	76.25
0.31	42.07	62.97	62.97
0.49	59.50	72.86	72.86
0.00	13.49	45.97	45.97
0.55	57.05	67.36	67.36
0.22	29.32	70.06	70.06
0.16	25.56	62.95	62.95
0.58	64.03	68.97	68.97
0.00	14.06	59.64	59.64
0.24	32.19	65.09	65.09
0.00	9.03	53.10	53.10
0.00	13.51	53.89	53.89
0.24	30.14	66.20	66.20
0.55	59.23	82.80	82.80
0.63	66.80	63.31	63.31
0.41	47.60	78.48	78.48
0.00	8.55	38.24	38.24
0.18	20.32	54.12	54.12
0.00	16.62	66.75	66.75
0.00	28.98	57.69	57.69
0.31	32.32	74.75	74.75
0.28	34.36	65.51	65.51
0.32	41.41	79.92	79.92
0.35	39.47	61.41	61.41
0.00	36.60	79.40	79.40
0.22	20.69	38.33	38.33
0.25	31.82	47.53	47.53
0.32	34.30	52.94	52.94
0.00	10.51	49.58	49.58
0.00	12.09	55.64	55.64
0.30	39.95	68.66	68.66
0.41	42.06	61.62	61.62
0.86	88.82	90.46	90.46
0.13	19.11	49.84	49.84
0.50	53.60	72.98	72.98
0.33	38.20	60.85	60.85
0.32	44.48	61.31	61.31
0.00	32.02	62.40	62.40
0.20	17.62	61.33	61.33
0.30	39.19	62.47	62.47
0.42	46.96	56.20	56.20
0.19	24.84	54.38	54.38
0.00	10.57	51.08	51.08
0.32	39.25	58.37	58.37
0.00	12.27	51.85	51.85
0.49	56.48	68.66	68.66
0.00	14.05	43.09	43.09
0.00	19.84	50.42	50.42
0.43	50.11	56.28	56.28
0.43	49.25	54.38	54.38
0.32	42.78	59.60	59.60
0.56	59.51	74.06	74.06
0.17	20.85	32.01	32.01
0.28	25.48	43.54	43.54
0.17	24.94	48.30	48.30
0.00	31.72	48.06	48.06
0.34	42.86	60.48	60.48
0.38	49.77	60.53	60.53
0.31	38.21	60.52	60.52
0.00	13.16	49.92	49.92
0.20	33.51	63.27	63.27
0.13	15.17	51.36	51.36
0.47	50.87	73.74	73.74
0.16	32.22	50.31	50.31
0.27	31.63	55.86	55.86
0.00	13.89	52.44	52.44
0.40	43.19	62.07	62.07
0.00	8.67	56.67	56.67
0.39	43.08	73.30	73.30
0.25	33.38	71.36	71.36
0.31	38.26	69.96	69.96
0.00	31.70	54.18	54.18
0.00	7.34	48.99	48.99
0.58	53.88	72.11	72.11
0.00	45.72	48.65	48.65
0.43	47.91	53.94	53.94
0.00	15.73	38.81	38.81
0.44	47.04	65.47	65.47
0.51	59.78	60.86	60.86
0.00	18.35	37.76	37.76
0.39	43.15	54.27	54.27
0.00	25.29	30.08	30.08
0.57	60.65	77.95	77.95
0.34	38.69	69.06	69.06
0.53	61.15	64.67	64.67
0.34	37.49	66.96	66.96
0.26	25.75	52.49	52.49
0.25	30.96	61.84	61.84
0.19	23.48	62.96	62.96
0.26	39.77	67.34	67.34
0.28	36.31	57.17	57.17
0.55	56.95	69.16	69.16
0.00	11.55	36.41	36.41
0.50	51.01	68.46	68.46
0.38	40.18	70.24	70.24
0.40	46.65	65.71	65.71
0.22	35.39	68.47	68.47
