BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	15.23	48.94	48.94
0.55	58.53	66.44	66.44
0.00	25.66	55.58	55.58
0.35	51.57	88.84	88.84
0.44	46.03	67.33	67.33
0.68	69.46	88.21	88.21
0.00	23.15	52.52	52.52
0.49	56.60	86.07	86.07
0.00	16.68	62.62	62.62
0.58	64.29	85.06	85.06
0.62	63.87	83.33	83.33
0.81	87.10	84.01	84.01
0.54	50.98	73.45	73.45
0.26	30.26	60.56	60.56
0.16	24.08	57.83	57.83
0.35	41.70	72.25	72.25
0.20	26.53	41.49	41.49
0.30	35.79	58.73	58.73
0.34	45.38	61.98	61.98
0.44	50.39	68.73	68.73
0.33	37.07	64.70	64.70
0.25	27.97	61.76	61.76
0.33	37.66	61.67	61.67
0.42	49.69	60.87	60.87
0.00	29.98	50.61	50.61
0.31	36.81	58.63	58.63
0.65	66.97	85.92	85.92
0.35	42.25	67.54	67.54
0.38	47.75	43.11	43.11
0.91	91.74	90.32	90.32
0.34	32.65	72.28	72.28
0.16	21.88	63.20	63.20
0.63	73.20	83.04	83.04
0.42	49.65	65.96	65.96
0.21	24.74	49.01	49.01
0.32	26.17	40.05	40.05
0.24	21.59	35.24	35.24
0.38	38.26	82.76	82.76
0.59	63.05	76.10	76.10
0.00	24.15	58.87	58.87
0.60	52.01	86.08	86.08
0.41	47.70	60.36	60.36
0.46	51.97	75.40	75.40
0.49	50.52	56.99	56.99
0.00	32.11	62.62	62.62
0.33	30.19	39.11	39.11
0.00	13.77	53.02	53.02
0.00	7.44	43.85	43.85
0.35	41.25	63.51	63.51
0.48	53.84	68.80	68.80
0.73	76.82	85.68	85.68
0.73	78.94	73.23	73.23
0.25	24.01	67.84	67.84
0.51	57.74	71.55	71.55
0.43	44.68	69.25	69.25
0.44	50.05	70.48	70.48
0.30	37.61	65.58	65.58
0.25	29.67	58.31	58.31
0.00	17.84	54.83	54.83
0.22	34.96	64.18	64.18
0.00	12.10	50.46	50.46
0.00	10.08	44.31	44.31
0.20	30.42	58.60	58.60
0.00	12.97	63.91	63.91
0.18	28.23	50.52	50.52
0.00	14.61	45.92	45.92
0.31	39.88	59.28	59.28
0.00	12.31	55.59	55.59
0.00	13.45	56.14	56.14
0.53	56.03	73.55	73.55
0.00	8.22	45.74	45.74
0.00	9.35	53.76	53.76
0.19	28.91	46.00	46.00
0.00	15.25	41.79	41.79
0.29	32.64	47.29	47.29
0.12	19.14	40.11	40.11
0.00	14.88	49.31	49.31
0.00	10.63	39.81	39.81
0.34	46.61	53.27	53.27
0.21	21.91	50.94	50.94
0.53	60.29	57.58	57.58
0.19	30.52	52.02	52.02
0.00	6.12	34.74	34.74
0.20	26.67	53.27	53.27
0.12	15.41	41.99	41.99
0.00	27.05	52.20	52.20
0.29	32.93	53.68	53.68
0.00	9.53	36.94	36.94
0.00	19.81	46.97	46.97
0.30	32.02	54.53	54.53
0.13	23.62	40.79	40.79
0.18	26.71	45.49	45.49
0.00	6.83	26.34	26.34
0.00	11.14	44.14	44.14
0.00	5.55	26.85	26.85
0.00	11.59	59.98	59.98
0.49	60.37	66.05	66.05
0.50	56.38	72.45	72.45
0.00	26.01	61.13	61.13
0.00	10.83	50.60	50.60
0.36	45.69	55.75	55.75
0.62	66.76	81.69	81.69
0.35	59.75	55.11	55.11
0.00	22.09	60.23	60.23
1.00	100.00	100.00	100.00
0.50	58.88	84.40	84.40
0.33	43.85	66.26	66.26
0.39	66.30	77.58	77.58
0.00	21.40	36.84	36.84
0.15	27.75	49.02	49.02
0.49	54.02	84.65	84.65
0.00	21.02	49.29	49.29
0.00	9.84	41.17	41.17
0.24	32.38	45.60	45.60
0.00	29.06	59.01	59.01
0.23	29.95	48.92	48.92
0.00	100.00	100.00	100.00
0.00	46.61	64.17	64.17
0.00	24.81	47.54	47.54
0.37	44.53	64.63	64.63
0.54	59.25	71.68	71.68
0.00	6.41	22.44	22.44
0.31	43.12	63.35	63.35
0.31	33.30	55.74	55.74
0.17	28.99	55.61	55.61
0.00	16.73	52.01	52.01
0.00	15.93	34.65	34.65
0.42	49.64	62.70	62.70
0.20	24.65	43.15	43.15
0.00	10.75	46.40	46.40
0.24	25.13	45.20	45.20
0.22	31.21	46.28	46.28
0.12	11.64	30.82	30.82
0.20	29.11	54.86	54.86
0.00	12.61	37.87	37.87
0.00	6.10	30.02	30.02
0.00	9.29	39.80	39.80
0.34	43.54	56.12	56.12
0.00	17.28	47.02	47.02
0.00	31.70	55.73	55.73
0.32	33.51	52.91	52.91
0.31	42.21	66.19	66.19
0.00	32.52	51.89	51.89
0.00	36.56	36.17	36.17
0.00	11.97	53.11	53.11
0.00	6.30	52.46	52.46
0.50	56.25	77.10	77.10
0.00	19.16	55.95	55.95
0.00	14.26	41.78	41.78
0.23	33.34	58.37	58.37
0.15	21.70	48.74	48.74
0.52	56.72	67.33	67.33
0.39	49.74	66.00	66.00
0.20	19.81	57.06	57.06
0.00	25.77	63.52	63.52
0.00	11.86	60.04	60.04
0.00	14.92	60.96	60.96
0.15	21.86	44.15	44.15
0.00	14.78	52.99	52.99
0.00	20.35	42.12	42.12
0.00	6.88	34.05	34.05
0.00	9.16	37.34	37.34
0.61	61.25	60.42	60.42
0.00	11.44	43.90	43.90
0.46	54.08	73.66	73.66
0.00	14.78	67.85	67.85
0.30	44.12	54.02	54.02
0.00	23.29	57.22	57.22
0.17	27.75	53.59	53.59
0.22	35.83	75.74	75.74
0.21	31.01	46.80	46.80
0.15	26.09	43.72	43.72
0.22	31.59	55.52	55.52
1.00	100.00	100.00	100.00
0.38	57.68	87.78	87.78
0.76	74.68	92.35	92.35
0.35	49.48	77.40	77.40
0.52	48.59	61.81	61.81
0.00	16.71	53.44	53.44
0.90	91.93	82.26	82.26
0.89	87.28	87.39	87.39
0.76	75.06	95.41	95.41
0.59	66.95	88.95	88.95
0.00	30.66	69.52	69.52
0.22	30.28	63.21	63.21
0.45	44.25	73.42	73.42
0.41	38.16	64.13	64.13
0.45	50.67	53.66	53.66
0.50	61.00	75.02	75.02
0.34	48.90	62.14	62.14
0.00	46.60	69.67	69.67
0.60	60.29	78.36	78.36
0.00	14.58	45.84	45.84
0.00	9.29	38.09	38.09
0.20	28.20	61.14	61.14
0.34	35.67	59.75	59.75
0.33	33.51	64.11	64.11
0.32	41.96	66.90	66.90
0.62	66.50	80.20	80.20
0.30	29.05	62.26	62.26
0.20	23.00	50.43	50.43
0.43	45.36	63.44	63.44
0.67	53.73	88.43	88.43
0.00	4.03	39.94	39.94
0.33	43.14	59.19	59.19
0.46	52.45	61.96	61.96
0.16	21.15	58.79	58.79
0.26	39.16	74.88	74.88
0.00	13.70	59.04	59.04
0.40	45.80	64.49	64.49
0.00	13.76	44.59	44.59
0.35	38.28	66.55	66.55
0.54	77.65	90.04	90.04
0.37	39.77	65.21	65.21
0.53	59.40	71.33	71.33
0.17	29.31	49.15	49.15
0.00	17.03	48.83	48.83
0.39	44.27	57.24	57.24
0.19	19.60	56.59	56.59
0.00	13.26	51.59	51.59
0.49	52.37	62.37	62.37
0.15	25.03	54.30	54.30
0.19	24.53	57.37	57.37
0.00	3.80	28.73	28.73
0.36	46.43	73.82	73.82
0.33	43.28	66.57	66.57
1.00	100.00	100.00	100.00
0.43	44.53	55.56	55.56
0.17	23.05	67.65	67.65
0.00	8.84	33.98	33.98
0.37	40.44	58.59	58.59
0.39	47.54	68.38	68.38
0.00	28.98	51.96	51.96
0.00	9.61	54.27	54.27
0.13	13.60	56.34	56.34
0.00	16.27	65.87	65.87
0.43	42.68	62.44	62.44
0.40	41.32	64.85	64.85
0.22	21.31	47.07	47.07
0.00	20.58	45.32	45.32
0.35	35.70	54.62	54.62
0.00	10.33	42.61	42.61
0.00	12.77	59.24	59.24
0.30	40.21	66.42	66.42
0.19	23.28	49.09	49.09
0.47	54.69	66.42	66.42
0.17	28.73	51.83	51.83
0.31	35.71	71.46	71.46
0.21	23.35	54.98	54.98
0.25	34.89	57.73	57.73
0.00	28.47	34.89	34.89
0.20	17.62	61.33	61.33
0.00	25.05	56.86	56.86
0.30	42.05	53.59	53.59
0.12	15.98	50.41	50.41
0.00	9.78	45.65	45.65
0.17	31.62	53.34	53.34
0.00	11.75	47.01	47.01
0.23	42.09	65.31	65.31
0.00	9.85	33.47	33.47
0.28	48.79	53.49	53.49
0.43	50.11	57.01	57.01
0.49	50.67	54.91	54.91
0.32	42.78	59.60	59.60
0.32	39.47	66.18	66.18
0.00	5.88	24.69	24.69
0.21	19.67	43.30	43.30
0.20	27.83	49.36	49.36
0.00	38.51	51.97	51.97
0.28	33.90	53.00	53.00
0.23	35.44	55.94	55.94
0.00	6.26	38.58	38.58
0.00	13.20	52.38	52.38
0.21	30.45	45.55	45.55
0.10	13.17	50.27	50.27
0.47	49.48	70.59	70.59
0.00	29.51	51.74	51.74
0.25	27.20	54.75	54.75
0.37	36.56	58.37	58.37
0.38	38.75	61.60	61.60
0.00	7.74	53.15	53.15
0.39	43.04	71.79	71.79
0.29	38.31	69.55	69.55
0.25	29.13	64.41	64.41
0.35	42.25	65.14	65.14
0.00	11.79	46.73	46.73
0.37	34.85	72.84	72.84
0.00	32.56	52.82	52.82
0.43	45.87	59.12	59.12
0.00	20.78	45.52	45.52
0.44	47.04	66.77	66.77
0.76	75.91	77.84	77.84
0.00	18.27	37.36	37.36
0.23	30.65	53.05	53.05
0.00	22.40	31.51	31.51
0.89	89.17	94.85	94.85
0.34	38.83	69.47	69.47
0.00	4.05	25.51	25.51
0.45	52.96	67.58	67.58
0.00	27.29	54.72	54.72
0.29	36.28	53.83	53.83
0.16	20.38	53.77	53.77
0.27	41.22	63.53	63.53
0.30	35.41	59.44	59.44
0.44	46.38	62.05	62.05
0.00	6.45	28.90	28.90
0.52	52.87	73.06	73.06
0.23	22.45	59.03	59.03
0.26	35.38	61.78	61.78
0.22	41.10	69.53	69.53
0.31	37.38	62.04	62.04
0.23	28.23	51.97	51.97
0.44	49.75	68.72	68.72
0.43	52.01	73.99	73.99
0.17	25.58	47.96	47.96
0.38	66.50	74.16	74.16
0.54	57.68	75.41	75.41
0.00	7.62	34.12	34.12
0.20	27.33	59.35	59.35
0.37	46.58	69.42	69.42
0.22	23.75	60.05	60.05
0.67	68.53	81.08	81.08
0.25	26.61	57.54	57.54
0.34	38.55	64.16	64.16
0.00	11.39	53.67	53.67
0.31	33.34	65.34	65.34
0.18	18.31	58.53	58.53
0.00	21.31	40.48	40.48
0.37	36.26	74.50	74.50
0.00	8.69	54.24	54.24
0.14	19.37	52.54	52.54
0.23	28.43	56.91	56.91
0.38	31.27	58.16	58.16
0.00	16.22	46.29	46.29
0.48	58.89	80.62	80.62
0.12	17.60	53.95	53.95
0.00	12.60	27.53	27.53
0.46	52.17	66.57	66.57
0.25	24.18	60.68	60.68
0.16	31.24	52.82	52.82
0.24	35.95	48.91	48.91
0.00	8.64	35.07	35.07
0.19	29.16	56.48	56.48
0.40	51.72	54.11	54.11
0.38	47.88	61.83	61.83
0.16	26.22	55.88	55.88
0.27	31.30	52.15	52.15
0.19	28.22	61.91	61.91
0.40	46.60	55.88	55.88
0.00	18.24	38.74	38.74
0.31	35.02	45.80	45.80
0.00	9.42	42.22	42.22
0.30	32.22	51.02	51.02
0.27	25.57	50.70	50.70
0.47	49.86	61.79	61.79
0.19	32.75	54.13	54.13
0.37	42.40	64.27	64.27
0.59	67.52	78.79	78.79
0.47	51.82	63.02	63.02
0.23	27.57	48.08	48.08
0.32	38.20	67.01	67.01
0.00	21.20	47.71	47.71
0.24	23.29	51.57	51.57
0.16	15.06	52.06	52.06
0.00	27.21	54.23	54.23
0.33	36.37	60.16	60.16
0.00	22.48	71.19	71.19
0.15	19.85	53.86	53.86
0.23	24.82	52.54	52.54
0.29	28.92	50.59	50.59
0.28	38.94	59.11	59.11
0.14	26.99	50.10	50.10
0.00	14.25	47.93	47.93
0.67	65.44	71.53	71.53
0.00	16.88	51.15	51.15
0.00	7.31	35.79	35.79
0.00	4.97	29.68	29.68
0.22	32.14	55.77	55.77
0.00	17.79	41.64	41.64
0.19	25.75	50.42	50.42
0.39	39.28	89.82	89.82
0.21	22.05	47.44	47.44
0.18	25.66	66.10	66.10
0.50	49.62	57.72	57.72
0.00	20.56	64.52	64.52
0.29	33.57	62.99	62.99
0.00	100.00	100.00	100.00
0.00	22.25	49.79	49.79
0.00	11.20	44.02	44.02
0.00	15.85	46.17	46.17
0.00	100.00	100.00	100.00
0.00	33.12	47.74	47.74
0.00	9.64	38.19	38.19
0.00	6.78	40.84	40.84
0.00	42.73	43.01	43.01
0.44	45.31	75.41	75.41
0.00	10.27	37.02	37.02
0.32	37.95	51.01	51.01
0.00	35.36	21.45	21.45
0.00	22.79	41.57	41.57
0.23	30.13	58.88	58.88
0.17	21.31	60.79	60.79
0.00	10.68	35.30	35.30
0.40	45.70	55.19	55.19
0.00	13.45	44.99	44.99
0.00	10.71	36.06	36.06
0.00	70.71	84.34	84.34
0.59	62.35	60.26	60.26
0.50	55.04	53.15	53.15
0.38	45.56	55.32	55.32
0.33	33.28	76.25	76.25
0.69	70.42	84.86	84.86
0.68	71.15	82.25	82.25
0.38	34.69	64.51	64.51
0.00	9.55	43.00	43.00
0.30	23.80	65.34	65.34
0.43	56.84	74.80	74.80
0.00	28.65	62.43	62.43
0.72	75.51	76.54	76.54
0.52	53.54	78.08	78.08
0.00	9.42	48.08	48.08
0.41	47.99	68.08	68.08
0.27	32.79	56.88	56.88
0.17	20.62	48.65	48.65
0.36	46.12	65.02	65.02
0.00	6.84	39.66	39.66
0.27	31.60	46.17	46.17
0.43	43.86	74.99	74.99
0.31	34.82	63.52	63.52
0.00	16.52	49.03	49.03
0.00	32.14	66.89	66.89
0.00	8.77	53.66	53.66
0.29	40.12	54.86	54.86
0.18	30.27	51.90	51.90
0.65	70.21	83.56	83.56
0.44	55.62	60.26	60.26
0.00	15.47	45.63	45.63
0.53	61.44	68.68	68.68
0.22	30.71	53.81	53.81
0.18	22.79	41.78	41.78
0.00	21.93	59.93	59.93
0.59	66.72	76.84	76.84
0.00	8.99	42.83	42.83
0.21	24.55	41.85	41.85
0.64	74.73	87.18	87.18
0.21	24.14	54.91	54.91
0.37	44.78	66.62	66.62
0.00	22.93	35.70	35.70
0.28	26.31	58.06	58.06
0.00	23.55	57.85	57.85
0.00	33.24	55.22	55.22
0.43	47.77	61.72	61.72
0.13	27.73	33.73	33.73
0.16	15.73	51.83	51.83
0.56	70.95	86.09	86.09
0.20	21.30	51.55	51.55
0.00	22.97	51.85	51.85
0.00	21.41	51.44	51.44
0.00	19.98	49.78	49.78
0.21	56.06	68.36	68.36
0.00	16.65	42.89	42.89
0.30	39.28	54.10	54.10
0.00	14.38	47.03	47.03
0.40	49.19	69.75	69.75
0.25	36.28	57.13	57.13
0.76	83.48	73.72	73.72
0.42	47.17	61.07	61.07
0.16	18.96	51.93	51.93
0.28	29.20	53.13	53.13
0.00	15.28	34.32	34.32
0.48	50.09	81.99	81.99
0.43	46.16	72.04	72.04
0.74	74.83	86.02	86.02
0.38	40.71	72.59	72.59
0.18	33.57	59.18	59.18
0.16	17.32	53.60	53.60
0.23	24.86	62.67	62.67
0.00	21.41	50.71	50.71
0.43	42.06	67.34	67.34
0.42	47.18	64.16	64.16
0.35	44.06	61.56	61.56
0.62	66.38	78.47	78.47
0.33	42.55	61.41	61.41
0.31	36.47	65.96	65.96
0.58	57.56	76.98	76.98
0.26	43.35	60.47	60.47
0.69	70.98	64.55	64.55
0.46	49.30	61.74	61.74
0.53	61.28	85.46	85.46
0.45	49.36	69.51	69.51
0.18	19.74	56.29	56.29
0.57	63.78	74.58	74.58
0.37	46.51	55.04	55.04
0.00	20.95	54.81	54.81
0.26	36.12	58.85	58.85
0.32	48.09	65.30	65.30
0.32	33.01	68.12	68.12
0.46	50.58	72.15	72.15
0.44	45.25	65.61	65.61
0.61	66.64	74.52	74.52
0.71	80.38	80.80	80.80
0.52	59.17	71.87	71.87
0.59	65.14	73.58	73.58
0.72	74.69	84.11	84.11
0.44	52.69	76.70	76.70
0.26	34.51	65.71	65.71
0.48	47.94	71.85	71.85
0.72	74.09	81.17	81.17
0.79	72.71	87.08	87.08
0.00	16.02	49.79	49.79
0.50	54.24	58.24	58.24
0.58	58.57	66.64	66.64
0.39	49.06	53.44	53.44
0.00	21.33	60.63	60.63
0.43	52.62	70.32	70.32
0.41	56.71	64.94	64.94
0.30	39.37	46.39	46.39
0.58	68.99	86.90	86.90
0.45	53.92	62.66	62.66
0.20	34.89	51.83	51.83
0.42	47.72	63.96	63.96
0.28	38.75	71.49	71.49
0.45	46.60	74.11	74.11
0.00	7.19	54.34	54.34
0.30	41.78	75.74	75.74
0.00	14.79	52.35	52.35
0.40	56.96	74.03	74.03
0.00	8.86	45.35	45.35
0.16	15.45	57.21	57.21
0.00	19.67	52.07	52.07
0.20	27.25	58.79	58.79
0.32	30.38	54.23	54.23
0.38	44.99	64.13	64.13
0.00	13.70	45.34	45.34
0.47	51.42	72.56	72.56
0.44	57.53	67.30	67.30
0.00	25.81	60.43	60.43
0.00	16.26	47.45	47.45
0.41	39.54	62.82	62.82
0.00	27.90	35.67	35.67
0.70	67.84	64.06	64.06
0.39	45.60	65.60	65.60
0.51	61.53	66.47	66.47
0.38	43.35	64.92	64.92
0.20	26.32	44.65	44.65
0.81	86.06	94.63	94.63
0.16	24.10	50.25	50.25
0.27	42.05	60.86	60.86
0.43	60.40	64.23	64.23
0.00	7.12	34.89	34.89
0.14	14.72	60.90	60.90
0.28	40.20	64.64	64.64
0.96	96.22	86.01	86.01
0.98	100.00	97.43	97.43
0.47	56.42	68.29	68.29
0.43	53.90	75.09	75.09
0.25	37.90	67.30	67.30
0.33	46.55	69.78	69.78
0.00	12.69	57.47	57.47
0.79	72.93	89.25	89.25
0.64	66.49	69.10	69.10
0.47	54.49	71.11	71.11
0.00	17.49	58.09	58.09
0.61	66.06	77.63	77.63
0.00	17.82	43.13	43.13
0.19	34.64	65.98	65.98
0.41	47.26	65.50	65.50
0.22	36.41	58.07	58.07
0.30	37.49	64.57	64.57
0.54	53.23	66.97	66.97
0.50	53.19	66.57	66.57
0.31	41.52	64.65	64.65
0.76	81.37	85.63	85.63
0.51	57.16	73.31	73.31
0.18	33.06	54.71	54.71
0.00	15.07	43.92	43.92
0.37	42.19	58.33	58.33
0.00	18.00	46.17	46.17
0.14	22.63	54.36	54.36
0.38	46.01	71.99	71.99
1.00	100.00	100.00	100.00
0.52	55.70	69.93	69.93
0.62	68.81	73.72	73.72
0.50	57.16	67.48	67.48
0.00	34.33	69.15	69.15
0.34	49.53	57.27	57.27
0.42	44.23	65.67	65.67
0.00	7.81	32.55	32.55
0.33	30.03	59.98	59.98
0.33	40.64	68.55	68.55
0.40	44.41	57.60	57.60
0.37	47.37	69.98	69.98
0.80	81.14	92.31	92.31
0.17	27.61	58.40	58.40
0.65	79.66	77.71	77.71
0.59	62.08	76.94	76.94
0.41	48.34	65.79	65.79
0.40	51.37	71.28	71.28
0.59	67.44	67.26	67.26
0.59	63.69	83.96	83.96
0.45	51.19	78.53	78.53
0.00	33.03	69.57	69.57
0.00	10.22	60.18	60.18
0.28	39.22	60.84	60.84
0.00	9.00	53.67	53.67
0.47	44.08	73.21	73.21
0.23	41.31	59.04	59.04
0.47	53.60	76.80	76.80
0.00	11.65	57.16	57.16
0.59	65.62	78.25	78.25
0.29	36.06	48.67	48.67
0.22	30.85	60.35	60.35
0.00	13.18	49.31	49.31
0.21	24.68	47.07	47.07
0.64	63.56	79.18	79.18
0.08	14.90	57.66	57.66
0.12	15.84	61.11	61.11
0.18	21.81	57.64	57.64
0.00	14.13	43.48	43.48
0.30	35.49	65.54	65.54
0.00	10.70	59.53	59.53
0.25	24.98	60.48	60.48
0.43	44.97	70.23	70.23
0.84	82.82	83.33	83.33
0.90	90.62	94.41	94.41
0.00	35.74	59.48	59.48
0.43	45.23	71.31	71.31
0.26	27.85	53.66	53.66
0.30	35.70	65.70	65.70
0.36	39.00	61.97	61.97
0.36	45.63	65.07	65.07
0.51	55.64	81.96	81.96
0.84	75.06	96.60	96.60
0.00	10.94	60.92	60.92
0.44	52.09	64.92	64.92
0.62	63.55	78.70	78.70
0.30	36.18	53.79	53.79
0.35	48.08	57.81	57.81
0.48	57.05	74.75	74.75
0.24	26.90	40.65	40.65
0.41	44.54	66.48	66.48
0.24	28.17	60.64	60.64
0.00	10.34	49.45	49.45
0.74	73.97	80.27	80.27
0.16	21.44	59.30	59.30
0.00	25.41	70.43	70.43
0.17	26.85	58.01	58.01
0.36	37.95	69.04	69.04
0.35	38.01	56.56	56.56
0.18	21.38	55.79	55.79
0.19	28.65	59.71	59.71
0.00	24.80	56.90	56.90
0.41	44.03	58.12	58.12
0.45	47.91	61.80	61.80
0.32	44.94	75.89	75.89
0.57	53.62	76.36	76.36
0.35	34.78	81.65	81.65
0.29	34.99	59.87	59.87
0.37	42.14	68.20	68.20
0.33	34.40	78.77	78.77
0.41	78.05	76.40	76.40
0.00	8.85	43.12	43.12
0.14	26.85	52.74	52.74
0.00	15.81	54.75	54.75
0.22	29.13	60.75	60.75
0.21	34.25	66.59	66.59
0.48	54.73	65.06	65.06
0.23	31.64	58.18	58.18
0.47	50.93	65.76	65.76
0.24	33.82	67.69	67.69
0.47	57.29	79.78	79.78
0.61	68.43	74.33	74.33
0.17	38.72	67.92	67.92
0.52	54.86	64.97	64.97
0.00	20.26	59.35	59.35
0.34	44.82	76.03	76.03
0.00	36.46	44.74	44.74
0.67	67.34	80.13	80.13
0.00	16.81	52.36	52.36
0.54	50.13	73.53	73.53
0.32	38.38	55.29	55.29
0.45	47.18	68.76	68.76
0.00	22.71	49.00	49.00
0.68	71.48	84.69	84.69
0.65	67.12	85.12	85.12
0.29	37.87	54.45	54.45
0.32	30.17	54.82	54.82
0.35	39.80	57.81	57.81
0.00	8.28	50.11	50.11
0.00	24.10	52.22	52.22
0.29	39.91	63.28	63.28
0.15	18.95	49.30	49.30
0.35	36.36	66.46	66.46
0.39	46.50	65.53	65.53
0.88	80.71	96.58	96.58
0.00	20.16	31.32	31.32
0.34	40.51	62.41	62.41
0.16	23.70	48.53	48.53
0.70	80.14	73.59	73.59
0.00	32.47	54.11	54.11
0.39	44.23	58.52	58.52
0.14	19.59	34.97	34.97
0.00	15.60	43.11	43.11
0.53	54.37	64.66	64.66
0.00	29.38	61.62	61.62
0.25	33.80	57.61	57.61
0.17	15.60	52.76	52.76
0.00	14.14	37.52	37.52
0.00	10.42	40.70	40.70
0.35	49.10	65.86	65.86
0.28	36.62	73.48	73.48
0.00	22.81	46.74	46.74
0.70	76.25	82.04	82.04
0.00	14.63	48.58	48.58
0.68	72.96	76.92	76.92
0.80	77.72	68.49	68.49
0.00	21.20	72.61	72.61
0.00	14.03	50.82	50.82
0.00	11.29	54.60	54.60
0.00	12.10	52.13	52.13
0.73	76.72	76.43	76.43
0.24	28.75	56.37	56.37
0.24	30.26	76.42	76.42
0.26	31.28	41.10	41.10
0.00	9.52	46.20	46.20
0.23	28.00	56.12	56.12
0.41	51.29	75.24	75.24
0.32	37.70	72.57	72.57
0.19	27.30	48.00	48.00
0.22	25.24	55.48	55.48
0.14	19.03	44.84	44.84
0.65	63.82	70.72	70.72
0.00	8.50	43.35	43.35
0.29	29.50	59.25	59.25
0.32	35.32	62.54	62.54
0.00	12.07	50.66	50.66
0.00	19.19	58.35	58.35
0.31	35.68	69.78	69.78
0.51	52.85	66.96	66.96
