BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.25	32.38	53.48	46.67
0.17	21.80	58.08	53.97
0.66	73.49	83.94	9.09
0.00	20.56	64.52	60.00
0.35	45.61	54.01	57.14
0.00	100.00	100.00	0.00
0.00	20.52	49.37	75.86
0.00	11.20	44.02	64.29
0.00	14.92	51.23	50.00
0.00	100.00	100.00	0.00
0.31	45.47	49.38	37.50
0.15	25.76	45.12	70.00
0.00	7.65	49.47	60.61
1.00	100.00	100.00	0.00
0.53	56.83	80.46	38.46
0.00	10.27	37.02	82.76
0.30	33.23	44.22	80.00
0.00	100.00	100.00	0.00
0.00	12.51	36.82	75.00
0.23	30.13	58.00	46.67
0.20	25.75	61.74	84.21
0.00	10.68	35.30	100.00
0.00	28.14	55.73	52.00
0.00	12.40	38.61	78.79
0.00	8.61	18.63	76.19
0.00	70.71	84.34	25.00
0.62	65.26	69.60	20.69
0.32	42.73	52.44	60.47
0.33	40.32	55.78	57.14
0.76	75.98	85.29	19.05
0.82	84.28	94.35	6.25
0.78	80.58	89.28	9.09
0.58	58.27	74.12	34.78
0.00	9.03	37.85	72.73
0.00	17.49	60.29	55.56
0.57	69.93	75.66	27.03
0.00	28.65	60.80	55.56
0.47	51.01	71.04	24.49
0.78	77.01	84.02	20.78
0.00	14.04	46.94	56.52
0.64	67.87	75.96	33.33
0.35	42.07	58.72	61.54
0.18	23.97	50.96	80.00
0.62	66.47	74.24	33.33
0.46	43.52	64.82	35.29
0.17	18.92	44.34	66.67
0.36	44.74	73.08	47.37
0.60	50.89	79.93	25.00
0.19	22.92	46.26	85.71
0.00	31.83	65.73	55.00
0.43	42.00	70.26	64.86
0.29	35.18	51.87	64.71
0.54	56.01	58.55	33.33
0.65	70.21	83.56	25.00
0.49	59.69	64.04	35.00
0.00	9.69	46.42	79.25
0.55	62.00	64.44	37.50
0.00	15.29	44.40	75.56
0.13	19.93	35.73	72.22
0.00	21.93	60.32	50.00
0.48	63.02	72.82	38.46
0.00	13.09	43.38	73.08
0.42	45.90	51.62	65.67
0.40	58.69	69.82	40.00
0.28	37.46	60.75	59.26
0.38	45.86	63.54	57.69
0.00	22.93	37.04	63.64
0.41	57.14	69.61	46.38
0.00	23.18	55.39	90.00
0.23	49.02	53.51	60.53
0.51	60.87	72.71	49.12
0.29	39.99	45.60	71.23
0.35	33.36	54.42	70.97
0.29	60.07	66.36	64.86
0.00	16.18	42.18	66.67
0.29	34.68	60.20	57.14
0.00	35.53	65.80	46.15
0.00	25.50	48.58	71.43
0.24	45.76	62.41	64.86
0.50	68.48	56.04	66.67
0.26	28.92	54.54	66.67
0.00	9.29	46.27	76.60
0.37	52.67	61.79	49.18
0.32	41.74	59.00	43.84
0.66	67.71	72.02	29.79
0.24	31.86	45.61	58.97
0.27	27.86	59.33	57.14
0.31	34.64	62.04	56.60
0.15	25.69	36.44	65.31
0.39	47.59	81.12	24.00
0.54	60.65	79.55	42.55
0.46	51.94	72.74	35.29
0.39	43.33	75.89	34.48
0.23	45.05	61.08	65.00
0.16	17.31	54.32	75.00
0.22	27.81	58.15	48.98
0.27	27.58	45.54	51.85
0.42	41.50	68.72	56.41
0.62	74.77	87.24	20.69
0.27	38.62	56.73	66.67
0.49	55.69	77.92	26.67
0.63	64.28	74.05	24.00
0.20	26.54	56.26	64.00
0.28	35.93	73.67	37.04
0.26	43.35	60.47	61.11
0.78	81.54	88.39	6.45
0.57	64.33	75.04	42.86
0.53	61.28	86.06	15.38
0.41	44.82	61.76	53.85
0.32	32.61	59.07	83.12
0.59	66.48	84.93	20.90
0.49	65.01	81.25	25.64
0.00	8.45	52.64	76.92
0.27	32.94	53.19	63.64
0.30	45.58	61.87	52.00
0.40	42.71	72.56	40.45
0.50	54.37	75.87	33.33
0.42	44.98	67.30	45.95
0.60	66.36	77.18	32.88
0.85	91.85	83.71	25.53
0.46	53.79	75.09	39.22
0.38	47.37	60.92	59.70
0.74	75.39	86.40	27.27
0.64	69.41	80.18	25.00
0.48	54.72	71.42	38.10
0.32	39.39	75.87	49.23
0.86	88.51	93.09	5.88
0.80	80.59	85.95	25.00
0.00	16.02	48.67	58.33
0.46	45.31	57.70	51.85
0.26	42.25	63.58	74.29
0.00	19.15	45.57	65.00
0.29	34.45	70.28	42.86
0.21	31.16	45.46	67.80
0.30	52.23	65.52	68.75
0.42	47.61	50.49	56.60
0.72	83.94	95.44	14.29
0.38	57.45	71.59	51.43
0.25	36.46	52.15	63.64
0.34	43.15	61.53	57.14
0.53	67.64	82.85	22.86
0.74	76.92	93.32	10.53
0.38	36.72	66.35	78.26
0.47	58.83	79.81	49.06
0.00	15.68	51.53	64.15
0.31	51.13	68.77	54.05
0.41	48.88	57.82	46.51
0.36	45.73	61.43	50.00
0.00	21.40	57.75	66.67
0.40	50.94	59.84	52.83
0.32	30.38	54.33	62.07
0.37	47.09	65.00	51.43
0.27	26.52	52.10	50.00
0.41	51.98	68.32	40.74
0.40	48.61	58.76	51.16
0.22	33.00	58.40	38.89
0.27	27.63	57.08	33.33
0.26	26.59	53.78	62.50
0.32	36.36	66.65	50.00
0.63	69.01	75.15	20.69
0.44	50.07	63.39	40.62
0.61	67.74	82.10	20.69
0.33	48.20	72.82	47.62
0.54	59.96	60.41	22.73
0.45	55.27	81.34	32.26
0.19	23.40	50.44	61.90
0.00	31.13	54.51	27.91
0.49	57.37	66.24	51.43
0.46	58.32	73.29	50.85
0.36	42.90	67.20	48.28
0.75	77.04	84.16	23.53
0.82	77.11	86.35	25.00
0.40	56.48	65.12	42.86
0.56	61.79	75.80	31.25
0.34	60.63	74.30	40.00
0.57	62.54	81.34	31.37
0.28	37.57	61.02	66.67
0.00	13.51	53.40	68.00
0.79	71.39	85.46	18.18
0.50	53.42	65.34	33.33
0.50	48.31	68.06	47.42
0.41	52.66	70.88	48.28
0.58	65.49	78.65	38.30
0.37	35.27	60.91	56.00
0.41	51.88	68.07	53.33
0.43	47.60	65.40	36.78
0.00	38.95	60.97	55.38
0.29	35.95	61.30	62.75
0.69	71.71	74.31	19.23
0.36	44.40	63.45	55.56
0.30	38.63	67.26	41.98
0.67	76.41	78.82	18.18
0.40	46.40	63.84	52.00
0.50	60.92	69.30	33.33
0.00	16.35	56.53	61.54
0.39	50.62	65.93	41.51
0.00	14.23	50.62	64.52
0.00	13.54	53.67	70.13
0.59	65.87	76.04	30.77
1.00	100.00	100.00	0.00
0.58	63.96	75.29	31.58
0.22	28.25	56.24	53.33
0.47	56.18	63.52	48.89
0.00	40.13	76.16	47.62
0.35	46.85	58.26	37.84
0.25	30.17	64.64	70.27
0.00	8.75	35.67	80.00
0.40	44.30	70.77	47.06
0.66	70.17	87.23	10.53
0.63	67.41	83.66	34.62
0.28	43.48	72.13	35.09
0.83	84.10	87.22	10.34
0.32	46.86	78.28	36.07
0.53	65.78	72.56	42.42
0.52	57.73	80.48	25.88
0.57	70.45	75.34	40.00
0.46	53.40	73.61	31.88
0.42	55.03	64.34	34.48
0.00	33.57	62.22	50.00
0.63	68.93	78.46	28.12
0.00	30.21	64.08	23.53
0.13	20.08	66.86	58.46
0.54	74.71	77.50	60.47
0.25	34.90	69.04	38.71
0.43	44.08	60.14	48.00
0.46	52.75	59.64	54.24
0.27	40.21	67.26	33.33
0.34	39.70	60.11	54.84
0.81	85.30	86.58	16.39
0.27	42.40	67.62	39.39
0.25	31.82	60.33	65.52
0.00	15.32	52.36	110.00
0.00	27.57	47.94	48.28
0.64	63.56	79.18	11.76
0.14	19.76	55.36	86.96
0.17	21.71	53.48	94.12
0.19	23.13	65.21	113.04
0.00	14.13	43.48	14.29
0.29	40.03	67.72	43.90
0.00	11.03	61.34	63.83
0.22	23.83	62.06	90.91
0.50	52.06	66.62	49.35
0.84	82.82	83.33	18.18
0.76	77.53	86.59	14.55
0.00	35.74	59.48	52.63
0.59	62.70	77.19	28.57
0.23	29.15	53.15	54.05
0.34	35.80	69.92	41.94
0.46	48.18	71.01	36.54
0.24	33.30	51.99	52.63
0.00	28.25	65.85	48.48
0.00	13.91	66.80	50.00
0.00	8.59	58.34	73.33
0.40	49.27	60.70	44.07
0.68	68.69	78.59	33.33
0.33	40.74	60.41	55.17
0.22	31.64	57.48	58.82
0.37	46.58	70.83	43.24
0.00	12.91	39.62	70.27
0.55	56.80	74.77	38.00
0.35	37.23	67.35	49.18
0.00	16.62	55.13	64.29
0.70	70.68	77.45	23.33
0.19	31.74	63.22	47.46
0.00	17.29	46.91	71.43
0.00	11.74	57.60	61.54
0.29	27.65	67.87	53.33
0.32	41.12	54.67	62.69
0.28	29.97	59.59	61.82
0.19	27.43	61.32	63.29
0.00	29.21	56.46	44.44
0.35	38.72	60.13	45.98
0.38	42.96	63.98	50.38
0.38	53.23	78.34	40.00
0.70	71.35	76.69	17.86
0.46	56.84	78.01	24.39
0.52	60.83	68.18	42.11
0.52	56.92	73.44	40.38
0.00	31.68	76.27	31.25
0.00	48.15	62.18	46.67
0.00	9.23	40.83	56.52
0.18	29.79	53.71	62.50
0.39	41.19	67.15	47.06
0.41	49.58	69.01	41.46
0.21	33.48	58.71	61.82
0.28	33.75	49.46	63.74
0.35	41.38	55.74	56.79
0.46	49.54	63.89	47.83
0.12	20.71	60.21	62.92
0.54	62.86	81.54	16.22
0.69	74.63	73.64	31.88
0.28	44.19	66.01	57.83
0.29	44.17	45.14	68.04
0.16	23.78	59.03	58.70
0.34	34.80	80.90	31.25
0.00	15.73	40.20	69.57
0.75	75.30	84.94	14.29
0.16	20.69	54.84	114.29
0.62	56.96	79.34	25.00
0.55	59.73	67.82	33.33
0.54	57.44	83.52	23.33
0.00	27.41	52.50	63.41
