BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.30	34.48	50.19	50.19
0.54	63.69	72.50	72.50
0.00	28.65	62.43	62.43
0.67	68.27	74.99	74.99
0.74	73.68	80.23	80.23
0.00	14.03	49.39	49.39
0.73	75.98	76.89	76.89
0.48	48.35	60.60	60.60
0.28	30.41	56.17	56.17
0.47	56.17	72.47	72.47
0.00	17.92	52.72	52.72
0.14	16.83	44.07	44.07
0.28	29.26	66.09	66.09
0.31	31.04	65.80	65.80
0.19	22.86	51.07	51.07
0.00	41.41	67.12	67.12
0.32	32.41	67.05	67.05
0.44	49.25	60.74	60.74
0.15	16.48	56.83	56.83
0.47	55.02	78.24	78.24
0.48	60.02	66.43	66.43
0.00	14.98	51.06	51.06
0.55	62.00	64.44	64.44
0.00	13.27	29.71	29.71
0.13	19.93	35.73	35.73
0.00	18.49	55.04	55.04
0.34	45.80	65.72	65.72
0.00	13.32	39.55	39.55
0.38	42.45	57.42	57.42
0.41	54.18	66.11	66.11
0.24	33.53	55.52	55.52
0.33	41.22	59.30	59.30
0.00	22.72	35.77	35.77
0.34	51.06	66.11	66.11
0.00	26.64	59.59	59.59
0.14	37.67	49.61	49.61
0.34	51.22	66.36	66.36
0.29	41.79	46.42	46.42
0.35	33.36	54.09	54.09
0.29	60.07	66.50	66.50
0.00	16.15	41.91	41.91
0.16	25.84	58.63	58.63
0.00	36.19	68.51	68.51
0.42	66.11	70.74	70.74
0.24	45.76	62.41	62.41
0.53	65.08	58.29	58.29
0.26	28.92	53.91	53.91
0.00	9.32	47.02	47.02
0.24	40.52	61.84	61.84
0.37	45.58	61.18	61.18
0.63	67.71	67.49	67.49
0.23	33.89	45.71	45.71
0.27	29.52	64.58	64.58
0.22	22.15	52.23	52.23
0.15	29.74	37.94	37.94
0.73	76.12	85.70	85.70
0.58	62.55	78.27	78.27
0.00	34.80	60.00	60.00
0.00	18.39	68.52	68.52
0.47	55.90	64.94	64.94
0.16	17.06	54.08	54.08
0.22	23.29	60.47	60.47
0.27	27.58	45.54	45.54
0.43	42.06	68.72	68.72
0.86	94.15	95.84	95.84
0.43	53.46	61.54	61.54
0.00	27.05	62.15	62.15
0.29	39.15	60.89	60.89
0.32	40.30	65.70	65.70
