BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	2.45	15.42	127.27
0.00	2.14	9.70	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	5.11	18.41	118.18
0.00	4.55	17.57	136.36
0.00	2.52	16.37	145.45
0.00	1.53	18.84	245.45
0.00	3.40	16.97	100.00
0.00	2.66	17.37	145.45
0.00	2.72	16.87	136.36
0.00	1.48	18.89	254.55
0.00	3.01	15.55	100.00
0.00	2.42	8.27	100.00
0.00	3.39	9.54	100.00
0.00	2.81	8.74	100.00
0.00	1.90	17.43	200.00
0.00	3.41	10.16	100.00
0.00	2.39	17.41	154.55
0.00	2.02	16.50	163.64
0.00	2.14	8.28	100.00
0.00	2.74	19.20	263.64
0.00	2.33	18.75	181.82
0.00	0.00	5.82	100.00
0.00	2.66	17.01	127.27
0.00	3.10	4.97	100.00
0.00	3.34	15.05	100.00
0.00	4.32	19.91	154.55
0.00	2.61	11.86	100.00
0.00	3.22	13.15	109.09
0.00	3.38	20.21	109.09
0.00	2.85	14.04	100.00
0.00	2.61	10.29	100.00
0.00	1.76	15.74	218.18
0.00	2.66	16.52	145.45
0.00	1.90	19.58	200.00
0.00	3.40	16.46	100.00
0.00	2.83	16.65	136.36
0.00	1.43	18.47	245.45
0.00	2.86	17.32	109.09
0.00	1.58	17.89	227.27
0.00	2.85	14.07	100.00
0.00	2.14	7.48	100.00
0.00	1.82	16.87	218.18
0.00	1.77	6.19	100.00
0.00	3.77	8.82	100.00
0.00	1.48	17.81	254.55
0.00	2.30	17.62	272.73
0.00	3.40	13.04	100.00
0.00	4.05	10.63	90.91
0.00	6.23	15.36	90.91
0.00	3.39	11.18	90.91
0.00	3.01	14.33	100.00
0.00	2.74	13.59	100.00
0.00	3.13	17.36	127.27
0.00	2.81	16.58	100.00
0.00	3.39	10.65	90.91
0.00	2.07	19.74	172.73
0.00	2.33	18.09	172.73
0.00	3.01	14.08	118.18
0.00	3.34	15.69	90.91
0.00	1.90	16.42	200.00
0.00	2.86	13.17	109.09
0.00	1.79	16.93	209.09
0.00	2.42	7.51	100.00
0.00	2.76	16.98	236.36
0.00	6.23	13.89	90.91
0.00	2.85	11.22	100.00
0.00	0.00	8.10	100.00
0.00	0.00	7.59	100.00
0.00	2.52	19.53	145.45
0.00	3.41	14.82	100.00
0.00	2.17	18.63	172.73
0.00	3.39	11.10	100.00
0.00	1.96	19.85	190.91
0.00	3.22	12.47	118.18
0.00	3.44	18.53	181.82
0.00	0.70	4.15	100.00
0.00	6.25	16.57	100.00
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
0.00	3.76	8.76	100.00
0.00	5.06	15.92	127.27
0.00	2.91	13.88	127.27
0.00	1.77	3.86	100.00
0.00	4.81	16.84	136.36
0.00	2.85	19.86	236.36
0.00	3.38	13.83	109.09
0.00	2.14	8.43	100.00
0.00	2.86	13.24	109.09
0.00	2.41	16.15	154.55
0.00	2.85	17.60	200.00
0.00	2.14	7.56	100.00
0.00	3.34	8.26	100.00
0.00	3.01	15.75	127.27
0.00	2.59	18.75	263.64
0.00	2.71	17.57	145.45
0.00	3.01	13.55	127.27
0.00	2.74	10.10	100.00
0.00	2.27	17.31	154.55
0.00	3.38	15.03	109.09
0.00	0.70	1.50	100.00
0.00	2.74	10.61	100.00
0.00	2.87	7.81	100.00
0.00	2.27	17.69	172.73
0.00	2.66	15.81	136.36
0.00	2.14	9.38	100.00
0.00	3.39	9.57	100.00
0.00	2.42	7.25	100.00
0.00	2.84	11.80	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.74	10.20	100.00
0.00	2.39	16.28	163.64
0.00	2.54	5.67	100.00
0.00	2.14	10.89	100.00
0.00	2.74	11.47	100.00
0.00	0.00	7.21	100.00
0.00	3.46	9.70	100.00
0.00	5.82	12.73	109.09
0.00	4.11	20.08	163.64
0.00	2.66	16.40	145.45
0.00	2.27	18.77	172.73
0.00	1.77	8.29	100.00
0.00	2.42	8.60	100.00
0.00	3.76	11.87	100.00
0.00	4.55	20.87	145.45
0.00	3.39	10.45	100.00
0.00	2.86	13.25	109.09
0.00	1.31	17.09	281.82
0.00	2.59	17.56	245.45
0.00	2.39	14.31	145.45
0.00	1.76	18.19	236.36
0.00	2.72	14.61	136.36
0.00	3.74	13.19	100.00
0.00	1.76	17.55	190.91
0.00	2.84	15.22	118.18
0.00	3.39	13.07	100.00
0.00	2.83	20.72	136.36
0.00	3.39	12.22	100.00
0.00	2.19	18.31	309.09
0.00	1.28	17.48	281.82
0.00	2.91	13.00	118.18
0.00	1.77	5.60	100.00
0.00	3.39	14.62	100.00
0.00	2.51	19.18	254.55
0.00	2.30	18.38	309.09
0.00	6.05	20.42	127.27
0.00	3.43	8.56	100.00
0.00	3.92	16.68	172.73
0.00	2.51	20.26	263.64
0.00	2.29	17.21	118.18
0.00	1.31	5.81	100.00
0.00	2.07	18.41	181.82
0.00	1.31	3.70	100.00
0.00	3.60	10.58	100.00
0.00	3.74	16.26	163.64
0.00	1.77	17.83	418.18
0.00	2.81	11.18	100.00
0.00	1.24	16.89	300.00
0.00	1.46	17.50	418.18
0.00	3.46	14.99	109.09
0.00	1.85	17.55	354.55
0.00	3.01	19.32	127.27
0.00	2.17	17.83	181.82
0.00	3.34	12.16	100.00
0.00	5.11	18.83	127.27
0.00	2.54	10.07	100.00
0.00	2.87	8.52	100.00
0.00	2.74	7.64	100.00
0.00	1.48	18.05	245.45
0.00	4.81	18.98	136.36
0.00	2.61	6.60	100.00
0.00	3.70	10.99	90.91
0.00	3.41	10.70	100.00
0.00	2.81	10.76	100.00
0.00	2.74	10.39	100.00
0.00	3.41	13.87	100.00
0.00	2.14	7.18	100.00
0.00	2.17	20.96	154.55
0.00	2.54	5.31	90.91
0.00	1.77	6.00	100.00
0.00	3.34	12.56	100.00
0.00	2.39	16.41	145.45
0.00	1.31	7.57	100.00
0.00	2.74	10.17	100.00
0.00	2.87	10.08	100.00
0.00	0.51	16.42	1400.00
0.00	2.66	8.91	109.09
0.00	2.74	10.72	100.00
0.00	2.84	13.92	118.18
0.00	1.31	18.53	281.82
0.00	3.40	14.63	100.00
0.00	1.39	17.38	254.55
0.00	5.44	16.50	109.09
0.00	1.31	5.67	100.00
0.00	3.77	9.59	100.00
0.00	1.31	5.93	100.00
0.00	2.42	8.06	100.00
0.00	2.19	18.49	309.09
0.00	2.30	19.90	272.73
0.00	2.66	14.53	145.45
0.00	2.42	9.85	100.00
0.00	1.69	16.46	227.27
0.00	3.34	15.09	100.00
0.00	3.70	10.67	100.00
0.00	2.83	18.06	136.36
0.00	3.41	11.09	100.00
0.00	3.13	10.64	100.00
0.00	2.14	8.17	100.00
0.00	1.98	16.87	190.91
0.00	2.76	18.09	227.27
0.00	2.17	13.45	172.73
0.00	3.46	14.81	109.09
0.00	2.87	6.24	90.91
0.00	3.92	16.75	154.55
0.00	2.10	3.21	100.00
0.00	2.14	7.65	90.91
0.00	3.46	14.57	109.09
0.00	3.46	11.88	109.09
0.00	2.74	7.44	100.00
0.00	3.25	8.73	100.00
0.00	2.42	9.51	100.00
0.00	1.89	16.73	227.27
0.00	2.14	9.92	100.00
0.00	3.44	17.55	172.73
0.00	4.48	17.10	145.45
0.00	3.40	16.68	100.00
0.00	3.22	17.13	118.18
0.00	6.05	7.87	90.91
0.00	3.29	19.48	354.55
0.00	3.22	17.23	127.27
0.00	4.05	12.54	100.00
0.00	2.57	17.51	154.55
0.00	2.42	8.03	100.00
0.00	2.30	18.36	281.82
0.00	2.14	12.06	100.00
0.00	6.25	17.66	100.00
0.00	0.27	14.60	1500.00
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
