BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	1.90	16.80	181.82
0.00	3.01	15.75	127.27
0.00	6.32	13.10	90.91
0.00	2.74	7.38	100.00
0.00	2.14	5.02	100.00
0.00	3.13	13.39	127.27
0.00	3.01	13.61	127.27
0.00	1.77	8.15	100.00
0.00	3.25	7.85	100.00
0.00	2.66	16.95	145.45
0.00	1.89	17.88	209.09
0.00	2.83	15.84	145.45
0.00	1.53	18.36	254.55
0.00	1.93	17.06	327.27
0.00	3.40	10.04	100.00
0.00	0.00	5.30	100.00
0.00	2.44	18.87	272.73
0.00	4.24	17.80	145.45
0.00	0.70	14.98	518.18
0.00	1.96	17.36	163.64
0.00	1.77	9.26	100.00
0.00	2.63	15.49	118.18
0.00	1.28	17.53	272.73
0.00	1.31	3.40	100.00
0.00	0.00	3.92	100.00
0.00	1.83	16.52	190.91
0.00	4.81	18.59	145.45
0.00	3.38	15.19	109.09
0.00	5.11	20.57	127.27
0.00	2.86	17.71	136.36
0.00	4.75	18.30	136.36
0.00	3.23	15.76	136.36
0.00	5.11	14.45	118.18
0.00	4.24	19.52	154.55
0.00	4.11	17.72	163.64
0.00	3.46	13.84	100.00
0.00	2.14	6.57	100.00
0.00	1.83	17.53	218.18
0.00	2.05	18.33	181.82
0.00	1.98	19.29	190.91
0.00	1.77	8.38	100.00
0.00	3.06	20.70	218.18
0.00	3.82	20.98	172.73
0.00	2.08	16.64	345.45
0.00	2.55	18.04	145.45
0.00	1.00	17.95	400.00
0.00	1.48	17.12	254.55
0.00	2.03	19.01	318.18
0.00	5.82	18.04	109.09
0.00	1.69	18.68	236.36
0.00	3.46	19.39	109.09
0.00	1.48	19.26	254.55
0.00	5.44	13.56	118.18
0.00	2.44	17.76	281.82
0.00	1.90	18.50	200.00
0.00	1.98	17.52	200.00
0.00	1.31	18.17	272.73
0.00	3.30	20.95	200.00
0.00	2.55	16.47	145.45
0.00	0.96	17.47	427.27
0.00	2.55	18.24	145.45
0.00	2.55	21.26	145.45
0.00	3.74	19.42	181.82
0.00	2.27	19.89	172.73
0.00	1.90	15.56	209.09
0.00	2.41	15.62	154.55
0.00	2.27	18.33	172.73
0.00	1.57	16.42	409.09
0.00	2.55	15.96	127.27
0.00	3.29	17.84	190.91
0.00	2.44	18.75	263.64
0.00	2.91	16.66	127.27
0.00	1.23	16.65	463.64
0.00	2.63	14.65	118.18
0.00	2.14	9.70	100.00
0.00	0.00	1.97	100.00
0.00	0.00	3.92	100.00
0.00	5.40	18.61	118.18
0.00	4.55	17.87	136.36
0.00	2.52	16.38	154.55
0.00	1.53	18.77	245.45
0.00	3.41	15.46	100.00
0.00	3.01	16.15	127.27
0.00	2.83	15.68	145.45
0.00	1.53	19.44	245.45
0.00	3.01	15.55	100.00
0.00	2.42	8.27	100.00
0.00	3.38	13.94	100.00
0.00	2.81	8.92	100.00
0.00	1.90	17.32	200.00
0.00	2.87	11.80	100.00
0.00	2.27	16.84	163.64
0.00	2.02	17.15	163.64
0.00	2.14	7.92	100.00
0.00	2.37	19.31	300.00
0.00	2.16	18.12	200.00
0.00	0.00	5.82	100.00
0.00	2.66	15.48	127.27
0.00	3.10	4.97	100.00
0.00	3.34	15.05	100.00
0.00	2.39	18.47	154.55
0.00	2.61	11.86	100.00
0.00	3.23	14.10	118.18
0.00	3.38	20.77	109.09
0.00	2.81	13.67	100.00
0.00	2.61	10.69	100.00
0.00	1.64	17.34	227.27
0.00	2.52	17.92	154.55
0.00	1.70	20.02	236.36
0.00	3.40	16.46	100.00
0.00	3.01	16.45	127.27
0.00	1.43	19.11	245.45
0.00	2.86	16.73	109.09
0.00	1.53	17.77	227.27
0.00	2.87	14.67	100.00
0.00	2.14	7.48	100.00
0.00	1.79	17.83	227.27
0.00	1.77	6.19	100.00
0.00	3.46	12.44	127.27
0.00	1.48	18.88	254.55
0.00	2.37	17.56	272.73
0.00	3.40	13.04	100.00
0.00	3.74	9.94	100.00
0.00	6.23	12.40	90.91
0.00	3.39	11.31	90.91
0.00	3.23	15.72	109.09
0.00	2.61	12.50	100.00
0.00	2.72	16.38	136.36
0.00	2.81	16.63	100.00
0.00	3.39	10.65	90.91
0.00	2.44	21.69	163.64
0.00	2.17	18.23	172.73
0.00	3.01	14.55	118.18
0.00	3.34	14.12	90.91
0.00	1.83	16.20	209.09
0.00	3.38	14.28	109.09
0.00	1.72	16.82	218.18
0.00	3.76	9.66	90.91
0.00	3.06	21.45	209.09
0.00	6.23	13.89	90.91
0.00	2.81	11.13	100.00
0.00	0.00	9.14	100.00
0.00	0.00	9.53	100.00
0.00	2.52	19.34	145.45
0.00	3.77	14.39	100.00
0.00	2.39	19.10	154.55
0.00	3.39	10.09	100.00
0.00	1.96	19.58	190.91
0.00	3.72	12.10	109.09
0.00	3.44	18.48	181.82
0.00	0.70	4.15	100.00
0.00	6.25	15.43	100.00
0.00	0.00	3.87	100.00
0.00	0.00	3.92	100.00
0.00	3.25	7.97	100.00
0.00	4.75	16.53	136.36
0.00	2.72	14.36	136.36
0.00	1.77	3.86	100.00
0.00	4.81	16.72	136.36
0.00	2.85	19.38	236.36
0.00	3.38	13.76	109.09
0.00	2.42	9.21	100.00
0.00	2.86	13.24	109.09
0.00	1.90	19.12	218.18
0.00	2.85	17.07	200.00
0.00	2.14	7.56	100.00
0.00	3.34	9.25	100.00
0.00	3.01	15.75	127.27
0.00	2.51	18.23	272.73
0.00	2.71	17.11	145.45
0.00	3.23	14.03	127.27
0.00	2.74	8.49	100.00
0.00	2.44	16.92	154.55
0.00	3.41	14.29	100.00
0.00	1.31	2.44	100.00
0.00	2.74	12.16	100.00
0.00	2.87	7.81	100.00
0.00	2.55	19.14	145.45
0.00	4.81	17.07	127.27
0.00	2.14	9.14	100.00
0.00	2.81	9.79	100.00
0.00	2.42	7.25	100.00
0.00	2.84	11.80	100.00
0.00	0.00	1.97	100.00
0.00	0.00	3.92	100.00
0.00	2.61	9.47	100.00
0.00	2.44	16.21	163.64
0.00	2.54	5.92	100.00
0.00	2.14	7.99	100.00
0.00	2.74	11.37	100.00
0.00	0.00	7.75	100.00
0.00	3.72	9.03	109.09
0.00	5.82	13.34	109.09
