BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	3.44	17.94	209.09
0.00	0.78	15.71	509.09
0.00	2.07	17.26	190.91
0.00	3.18	17.61	200.00
0.00	3.92	18.43	172.73
0.00	2.37	19.84	254.55
0.00	2.19	18.86	300.00
0.00	1.22	17.34	345.45
0.00	2.61	13.96	100.00
0.00	2.61	11.85	100.00
0.00	3.74	15.63	172.73
0.00	2.14	7.39	100.00
0.00	1.24	17.00	572.73
0.00	6.80	15.01	90.91
0.00	6.23	11.03	90.91
0.00	6.32	16.32	90.91
0.00	1.95	17.89	354.55
0.00	2.74	9.32	100.00
0.00	2.42	10.01	100.00
0.00	1.05	16.28	400.00
0.00	2.00	19.41	218.18
0.00	3.64	16.70	181.82
0.00	2.91	15.84	127.27
0.00	3.40	12.03	100.00
0.00	3.39	7.61	100.00
0.00	2.91	16.54	127.27
0.00	3.49	18.17	209.09
0.00	3.44	17.20	190.91
0.00	4.55	16.82	145.45
0.00	2.61	9.97	100.00
0.00	2.83	14.63	136.36
0.00	3.39	11.93	90.91
0.00	2.66	12.55	145.45
0.00	1.77	5.26	100.00
0.00	2.05	16.69	190.91
0.00	3.38	11.76	109.09
0.00	1.73	16.74	190.91
0.00	2.08	18.72	336.36
0.00	1.89	17.87	200.00
0.00	3.30	18.10	200.00
0.00	1.57	18.10	400.00
0.00	2.27	18.73	172.73
0.00	2.63	14.89	109.09
0.00	2.27	14.16	172.73
0.00	4.57	16.52	154.55
0.00	2.27	16.15	181.82
0.00	3.40	13.97	100.00
0.00	2.61	8.32	100.00
0.00	2.84	13.54	118.18
0.00	1.48	16.18	254.55
0.00	3.01	15.61	127.27
0.00	2.74	7.95	100.00
0.00	2.85	14.35	100.00
0.00	3.40	14.74	100.00
0.00	2.14	5.25	100.00
0.00	2.52	16.35	154.55
0.00	2.13	16.54	200.00
0.00	1.48	16.00	272.73
0.00	2.72	17.85	136.36
0.00	2.14	5.61	100.00
0.00	3.44	20.72	190.91
0.00	3.40	11.49	100.00
0.00	3.39	14.65	100.00
0.00	6.29	12.96	109.09
0.00	2.44	15.95	154.55
0.00	3.34	11.43	100.00
0.00	2.66	14.46	127.27
0.00	3.25	10.67	100.00
0.00	5.11	15.78	118.18
0.00	3.01	14.11	127.27
0.00	2.91	15.18	136.36
0.00	2.14	8.31	100.00
0.00	3.60	5.24	100.00
0.00	2.61	6.29	100.00
0.00	1.76	17.34	218.18
0.00	2.28	14.53	163.64
0.00	2.61	5.47	100.00
0.00	1.77	4.24	100.00
0.00	1.77	4.98	100.00
0.00	2.74	11.19	100.00
0.00	2.14	7.55	100.00
0.00	3.22	14.11	136.36
0.00	6.23	13.86	100.00
0.00	3.46	13.91	109.09
0.00	3.39	10.75	100.00
0.00	1.53	19.13	218.18
0.00	3.41	13.20	100.00
0.00	1.43	17.62	272.73
0.00	2.39	18.34	172.73
0.00	2.07	18.45	163.64
0.00	2.72	11.33	145.45
0.00	2.74	9.47	100.00
0.00	3.41	10.60	100.00
0.00	3.46	11.27	109.09
0.00	3.39	11.54	100.00
0.00	3.38	12.87	109.09
0.00	3.40	19.87	100.00
0.00	1.98	15.75	200.00
0.00	1.98	15.07	209.09
0.00	2.39	15.44	145.45
0.00	2.41	14.18	154.55
0.00	2.04	17.64	200.00
0.00	6.69	9.15	90.91
0.00	3.76	12.59	100.00
0.00	3.38	14.04	109.09
0.00	1.90	17.28	181.82
0.00	3.01	15.25	127.27
0.00	6.32	13.10	90.91
0.00	2.74	8.20	100.00
0.00	2.14	5.48	100.00
0.00	2.55	14.62	154.55
0.00	3.01	13.61	127.27
0.00	1.77	8.15	100.00
0.00	3.25	7.85	100.00
0.00	2.66	18.34	145.45
0.00	1.89	17.84	209.09
0.00	2.83	16.62	145.45
0.00	2.37	19.46	281.82
0.00	2.03	17.03	309.09
0.00	5.82	12.35	100.00
0.00	0.00	5.98	100.00
0.00	1.28	19.19	281.82
0.00	4.48	17.48	136.36
0.00	1.18	16.02	545.45
0.00	2.16	18.19	154.55
0.00	1.77	7.63	100.00
0.00	2.45	14.28	127.27
0.00	1.21	16.66	290.91
0.00	1.31	3.40	100.00
0.00	0.00	3.92	100.00
0.00	1.90	16.32	181.82
0.00	4.81	18.75	145.45
0.00	3.13	14.82	118.18
0.00	5.11	20.57	127.27
0.00	2.86	17.06	136.36
0.00	4.75	18.30	136.36
0.00	5.40	18.27	136.36
0.00	4.81	14.82	118.18
0.00	4.32	19.00	154.55
0.00	4.11	18.68	163.64
0.00	2.84	12.25	100.00
0.00	1.77	5.51	100.00
0.00	1.69	17.34	227.27
0.00	1.87	19.05	200.00
0.00	1.69	19.14	209.09
0.00	3.25	13.18	100.00
0.00	3.06	20.79	218.18
0.00	3.64	20.20	181.82
0.00	2.03	16.40	354.55
0.00	2.72	17.25	136.36
0.00	1.05	18.46	381.82
0.00	1.48	16.63	254.55
0.00	2.13	18.83	300.00
0.00	5.44	18.28	118.18
0.00	1.76	18.88	227.27
0.00	3.22	17.87	118.18
0.00	1.48	19.20	254.55
0.00	5.44	13.43	118.18
0.00	2.51	17.87	272.73
0.00	1.90	18.36	200.00
0.00	1.98	17.93	200.00
0.00	2.13	18.87	300.00
0.00	3.06	21.17	218.18
0.00	2.41	18.66	154.55
0.00	0.96	17.31	427.27
0.00	2.41	18.32	154.55
0.00	2.05	20.04	181.82
0.00	3.92	18.94	172.73
0.00	2.27	21.24	172.73
0.00	1.83	16.10	218.18
0.00	2.52	15.78	154.55
0.00	2.27	17.82	172.73
0.00	1.54	15.97	409.09
0.00	2.66	16.54	136.36
0.00	3.33	18.21	190.91
0.00	2.37	18.52	263.64
0.00	2.72	17.66	136.36
0.00	1.14	16.01	500.00
0.00	2.45	15.42	127.27
0.00	2.14	9.70	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	5.40	18.61	118.18
0.00	4.32	18.26	145.45
0.00	2.39	17.56	154.55
0.00	1.53	18.92	245.45
0.00	3.40	17.21	100.00
0.00	2.66	17.37	145.45
0.00	2.83	15.11	136.36
0.00	1.43	19.21	254.55
0.00	3.01	15.55	100.00
0.00	2.42	8.27	100.00
0.00	3.38	11.38	100.00
0.00	2.74	7.37	100.00
0.00	2.76	18.70	236.36
0.00	2.87	11.80	100.00
0.00	2.27	16.80	163.64
0.00	1.82	16.68	181.82
0.00	2.14	8.51	100.00
0.00	2.78	18.45	272.73
0.00	2.35	19.16	181.82
0.00	2.14	6.26	100.00
0.00	2.52	16.93	136.36
0.00	3.10	4.97	100.00
0.00	3.34	15.05	100.00
0.00	2.39	18.47	154.55
0.00	2.61	11.86	100.00
0.00	3.23	14.47	118.18
0.00	3.38	19.95	109.09
0.00	2.81	13.67	100.00
0.00	2.61	10.69	100.00
0.00	1.70	17.06	218.18
0.00	2.52	17.92	154.55
0.00	1.70	19.32	236.36
0.00	3.74	17.55	100.00
0.00	2.83	17.62	136.36
0.00	1.43	18.44	245.45
0.00	3.38	17.20	109.09
0.00	1.58	18.17	218.18
0.00	2.85	14.70	100.00
0.00	2.14	7.48	100.00
0.00	1.70	17.49	236.36
0.00	1.77	6.19	100.00
0.00	3.72	11.43	109.09
0.00	1.24	18.50	300.00
0.00	2.19	17.73	290.91
0.00	3.40	13.04	100.00
0.00	3.74	9.94	100.00
0.00	6.23	14.74	90.91
0.00	3.25	10.31	90.91
0.00	3.23	15.11	109.09
0.00	2.42	12.47	100.00
0.00	2.83	16.41	136.36
0.00	2.81	16.63	100.00
0.00	3.39	10.65	90.91
0.00	2.22	19.83	172.73
0.00	2.33	18.09	172.73
0.00	3.01	14.55	118.18
0.00	3.34	14.12	90.91
0.00	1.76	16.18	218.18
0.00	3.38	13.56	109.09
0.00	1.72	16.93	218.18
0.00	3.76	9.66	90.91
0.00	2.51	16.98	254.55
0.00	6.23	13.92	90.91
0.00	3.38	12.67	100.00
0.00	0.00	9.16	100.00
0.00	0.00	7.59	100.00
0.00	2.39	18.46	154.55
0.00	3.77	14.39	100.00
0.00	2.27	20.27	163.64
0.00	3.74	13.19	100.00
0.00	1.96	19.85	190.91
0.00	3.46	16.00	118.18
0.00	3.44	18.82	181.82
0.00	0.70	4.15	100.00
0.00	5.75	15.32	109.09
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
0.00	3.34	8.42	100.00
0.00	4.75	16.21	136.36
0.00	2.91	14.19	127.27
0.00	1.77	3.86	100.00
0.00	4.32	16.67	136.36
0.00	2.85	19.90	236.36
0.00	3.38	13.83	109.09
0.00	2.42	9.21	100.00
0.00	2.86	12.36	109.09
0.00	1.79	16.69	209.09
0.00	2.85	16.84	200.00
0.00	2.14	7.56	100.00
0.00	3.34	8.66	100.00
0.00	3.01	16.00	127.27
0.00	2.82	19.55	254.55
0.00	2.71	17.11	145.45
0.00	3.74	13.41	100.00
0.00	2.61	8.33	100.00
0.00	2.27	17.86	154.55
0.00	3.40	14.17	100.00
0.00	0.70	1.50	100.00
0.00	2.74	10.61	100.00
0.00	2.87	7.81	100.00
0.00	2.27	18.53	172.73
0.00	2.39	16.97	154.55
0.00	2.14	9.14	100.00
0.00	3.38	10.41	109.09
0.00	2.42	7.25	100.00
0.00	3.13	12.53	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.81	10.37	100.00
0.00	2.33	16.72	172.73
0.00	2.54	5.92	100.00
0.00	2.14	11.32	100.00
0.00	2.74	11.47	100.00
0.00	0.00	6.44	100.00
0.00	3.72	9.76	100.00
0.00	5.82	12.58	109.09
0.00	2.44	18.67	172.73
0.00	2.52	16.97	154.55
0.00	2.27	18.77	172.73
0.00	1.77	8.29	100.00
0.00	4.02	13.36	100.00
0.00	3.76	12.49	100.00
0.00	2.66	17.41	145.45
0.00	3.41	12.55	100.00
0.00	2.86	13.47	109.09
0.00	1.45	16.86	272.73
0.00	2.44	17.52	263.64
0.00	4.55	15.82	127.27
0.00	1.64	18.87	236.36
0.00	3.01	14.40	127.27
0.00	4.02	14.88	100.00
0.00	2.08	18.32	200.00
0.00	3.38	14.99	118.18
0.00	3.41	14.52	100.00
0.00	2.83	19.35	136.36
0.00	3.41	13.32	100.00
0.00	2.19	17.95	309.09
0.00	1.24	17.47	290.91
0.00	3.04	13.56	118.18
0.00	2.14	6.91	100.00
0.00	3.41	14.71	100.00
0.00	2.20	19.20	309.09
0.00	2.31	18.15	327.27
0.00	6.42	19.96	118.18
0.00	3.43	8.53	100.00
0.00	2.17	14.62	172.73
0.00	2.44	19.22	281.82
0.00	2.15	16.78	118.18
0.00	1.31	5.81	100.00
0.00	1.98	19.09	190.91
0.00	1.31	2.97	100.00
0.00	3.70	12.45	100.00
0.00	3.18	17.33	209.09
0.00	1.65	17.23	463.64
0.00	2.81	12.16	100.00
0.00	1.21	15.82	300.00
0.00	1.52	17.57	409.09
0.00	3.46	13.96	109.09
0.00	1.87	17.49	372.73
0.00	3.01	20.06	127.27
0.00	2.22	17.73	190.91
0.00	3.34	12.16	100.00
0.00	5.11	16.77	127.27
0.00	2.54	10.07	100.00
0.00	2.14	8.16	100.00
0.00	2.74	7.67	100.00
0.00	1.28	19.58	290.91
0.00	3.44	19.79	181.82
0.00	2.61	6.84	100.00
0.00	3.70	12.09	90.91
0.00	3.41	10.70	100.00
0.00	2.85	10.67	100.00
0.00	2.85	10.59	100.00
0.00	3.40	13.66	100.00
0.00	2.14	7.18	100.00
0.00	2.17	19.95	154.55
0.00	2.54	5.06	90.91
0.00	2.87	6.88	100.00
0.00	3.76	13.35	100.00
0.00	2.27	16.28	154.55
0.00	1.31	7.57	100.00
0.00	2.74	9.74	100.00
0.00	3.13	11.81	118.18
0.00	1.69	18.26	372.73
0.00	2.83	10.23	100.00
0.00	2.81	10.70	100.00
0.00	3.38	14.50	118.18
0.00	1.37	18.38	309.09
0.00	3.40	13.40	100.00
0.00	1.53	18.82	263.64
0.00	5.44	17.72	109.09
0.00	1.31	5.91	100.00
0.00	2.87	12.42	100.00
0.00	1.77	6.80	100.00
0.00	2.61	8.68	100.00
0.00	1.83	18.64	381.82
0.00	2.08	20.43	309.09
0.00	2.86	15.19	145.45
0.00	6.05	10.94	100.00
0.00	2.95	17.85	218.18
0.00	3.34	15.09	100.00
0.00	3.74	11.54	100.00
0.00	2.66	18.00	145.45
0.00	3.39	8.91	100.00
0.00	3.13	11.03	100.00
0.00	2.14	8.17	100.00
0.00	2.13	18.03	190.91
0.00	2.95	19.11	218.18
0.00	2.17	13.48	172.73
0.00	3.46	14.54	109.09
0.00	6.32	13.00	90.91
0.00	4.11	16.88	145.45
0.00	2.54	3.44	100.00
0.00	4.28	7.80	90.91
0.00	3.74	13.58	100.00
0.00	3.46	11.88	109.09
0.00	2.74	7.65	100.00
0.00	3.25	8.40	100.00
0.00	2.42	9.51	100.00
0.00	1.76	17.45	245.45
0.00	2.14	9.21	100.00
0.00	3.44	17.55	172.73
0.00	4.55	16.77	154.55
0.00	3.40	13.98	100.00
0.00	3.04	17.84	136.36
0.00	3.34	7.84	100.00
0.00	2.04	18.19	354.55
0.00	3.23	17.82	127.27
0.00	4.05	13.04	100.00
0.00	2.71	18.01	154.55
0.00	2.61	7.68	100.00
0.00	2.74	18.74	254.55
0.00	2.14	12.06	100.00
0.00	6.25	17.09	100.00
0.00	0.69	17.17	527.27
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
