BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	1.83	17.82	190.91
0.00	3.01	15.41	127.27
0.00	3.34	11.65	100.00
0.00	2.74	7.75	100.00
0.00	2.14	5.48	100.00
0.00	2.55	14.26	154.55
0.00	3.01	13.40	127.27
0.00	1.77	8.15	100.00
0.00	3.25	7.85	100.00
0.00	2.52	18.66	154.55
0.00	1.89	17.45	209.09
0.00	3.01	17.26	136.36
0.00	1.43	18.97	263.64
0.00	2.03	17.23	309.09
0.00	3.38	10.88	100.00
0.00	0.00	6.66	100.00
0.00	2.24	18.42	272.73
0.00	4.48	16.67	136.36
0.00	1.19	16.32	554.55
0.00	1.96	16.04	163.64
0.00	1.77	9.32	100.00
0.00	2.84	14.91	109.09
0.00	1.21	17.08	290.91
0.00	1.31	3.40	100.00
0.00	0.00	3.92	100.00
0.00	1.90	16.32	181.82
0.00	4.81	18.76	136.36
0.00	3.13	13.90	118.18
0.00	5.11	20.57	127.27
0.00	2.86	17.03	136.36
0.00	4.75	18.08	136.36
0.00	5.75	18.33	127.27
0.00	5.11	14.63	118.18
0.00	4.48	17.26	145.45
0.00	4.55	17.39	145.45
0.00	2.84	11.84	100.00
0.00	2.14	6.57	100.00
0.00	1.76	17.02	218.18
0.00	1.87	18.73	200.00
0.00	1.69	19.14	209.09
0.00	3.25	12.96	100.00
0.00	2.51	20.35	254.55
0.00	3.64	20.66	181.82
0.00	2.08	16.31	345.45
0.00	2.55	17.49	145.45
0.00	1.02	18.05	390.91
0.00	1.53	17.53	254.55
0.00	2.19	21.25	290.91
0.00	5.44	18.28	118.18
0.00	1.69	19.01	236.36
0.00	3.76	17.04	100.00
0.00	1.35	18.32	281.82
0.00	5.44	13.46	118.18
0.00	2.44	17.79	281.82
0.00	1.90	18.30	200.00
0.00	2.16	17.28	172.73
0.00	2.03	18.14	309.09
0.00	3.30	19.96	190.91
0.00	2.55	17.15	145.45
0.00	0.96	17.34	427.27
0.00	2.55	18.24	145.45
0.00	2.29	18.32	145.45
0.00	4.11	18.37	163.64
0.00	2.27	20.71	172.73
0.00	1.90	16.55	200.00
0.00	2.72	14.14	136.36
0.00	2.27	18.51	172.73
0.00	1.52	16.15	418.18
0.00	2.55	15.38	136.36
0.00	3.48	17.95	190.91
0.00	2.51	19.53	254.55
0.00	2.91	16.66	127.27
0.00	1.19	15.91	481.82
0.00	2.45	15.42	127.27
0.00	2.14	9.70	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	5.40	18.61	118.18
0.00	3.01	16.34	127.27
0.00	2.39	16.36	154.55
0.00	1.53	18.61	245.45
0.00	3.40	17.21	100.00
0.00	2.66	17.37	145.45
0.00	2.72	16.87	136.36
0.00	1.43	18.16	263.64
0.00	2.83	15.20	100.00
0.00	2.61	10.76	100.00
0.00	3.38	13.69	100.00
0.00	2.81	8.74	100.00
0.00	1.58	17.30	236.36
0.00	2.87	11.80	100.00
0.00	2.52	17.77	145.45
0.00	2.02	15.87	163.64
0.00	2.14	9.18	100.00
0.00	2.42	18.38	300.00
0.00	2.46	18.37	172.73
0.00	0.00	6.50	100.00
0.00	3.22	16.15	100.00
0.00	3.10	5.91	90.91
0.00	3.34	15.05	100.00
0.00	4.32	19.53	154.55
0.00	2.61	11.42	100.00
0.00	3.72	13.43	109.09
0.00	3.38	20.83	109.09
0.00	2.81	13.82	100.00
0.00	2.61	10.69	100.00
0.00	1.64	17.54	227.27
0.00	2.52	17.92	154.55
0.00	1.96	20.05	209.09
0.00	3.40	17.63	100.00
0.00	2.91	15.99	127.27
0.00	1.53	18.37	227.27
0.00	3.38	16.70	118.18
0.00	1.70	18.26	218.18
0.00	2.87	14.67	100.00
0.00	2.14	7.48	100.00
0.00	1.86	18.81	236.36
0.00	1.77	6.19	100.00
0.00	4.05	10.49	90.91
0.00	1.63	19.68	227.27
0.00	2.19	18.27	300.00
0.00	3.40	13.04	100.00
0.00	4.05	10.63	90.91
0.00	6.23	13.47	90.91
0.00	3.39	11.31	90.91
0.00	3.46	16.27	100.00
0.00	2.81	11.83	100.00
0.00	2.83	15.53	136.36
0.00	2.81	16.58	100.00
0.00	3.39	10.65	90.91
0.00	2.13	20.00	190.91
0.00	2.17	18.41	172.73
0.00	3.01	14.08	118.18
0.00	3.34	14.12	90.91
0.00	1.96	16.91	218.18
0.00	3.38	13.56	109.09
0.00	1.72	16.65	218.18
0.00	3.25	10.16	90.91
0.00	2.76	16.98	236.36
0.00	6.23	13.44	90.91
0.00	2.85	11.22	100.00
0.00	0.00	8.91	100.00
0.00	0.00	7.59	100.00
0.00	2.39	18.20	154.55
0.00	3.77	14.39	100.00
0.00	2.27	19.00	163.64
0.00	3.74	13.19	100.00
0.00	1.96	20.00	190.91
0.00	4.02	12.68	100.00
0.00	3.44	19.14	190.91
0.00	0.70	4.15	100.00
0.00	6.25	15.17	100.00
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
0.00	2.42	6.91	100.00
0.00	5.06	16.33	127.27
0.00	2.91	13.98	127.27
0.00	1.77	3.86	100.00
0.00	4.55	17.56	127.27
0.00	2.85	19.38	236.36
0.00	3.38	14.28	109.09
0.00	2.14	8.15	100.00
0.00	2.86	13.24	109.09
0.00	1.90	18.62	218.18
0.00	2.85	17.22	200.00
0.00	2.14	7.56	100.00
0.00	3.39	8.92	100.00
0.00	2.72	16.25	136.36
0.00	2.51	17.96	272.73
0.00	2.71	17.14	145.45
0.00	3.46	13.65	118.18
0.00	2.61	8.33	100.00
0.00	2.44	16.92	154.55
0.00	3.13	14.55	118.18
0.00	1.31	2.93	100.00
0.00	2.61	10.11	100.00
0.00	2.87	7.81	100.00
0.00	2.27	19.10	172.73
0.00	2.52	16.20	145.45
0.00	2.14	9.38	100.00
0.00	3.39	9.99	100.00
0.00	2.42	7.25	100.00
0.00	2.63	12.74	109.09
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.42	9.19	100.00
0.00	2.44	16.28	163.64
0.00	2.54	5.19	100.00
0.00	2.14	11.32	100.00
0.00	2.74	11.47	100.00
0.00	0.00	5.08	100.00
0.00	3.46	10.81	109.09
0.00	5.82	12.73	109.09
0.00	2.33	19.99	172.73
0.00	2.29	15.43	127.27
0.00	2.27	18.77	172.73
0.00	1.77	8.29	100.00
0.00	2.61	9.57	100.00
0.00	3.76	12.51	100.00
0.00	4.81	21.02	136.36
0.00	3.41	11.41	100.00
0.00	2.86	13.25	109.09
0.00	1.39	17.25	263.64
0.00	2.44	17.60	263.64
0.00	4.32	16.49	136.36
0.00	1.76	18.27	236.36
0.00	3.01	15.36	127.27
0.00	4.02	12.29	100.00
0.00	1.82	17.72	190.91
0.00	2.91	16.17	136.36
0.00	3.41	15.16	100.00
0.00	2.52	18.57	136.36
0.00	3.39	10.72	100.00
0.00	2.30	18.68	290.91
0.00	1.21	16.72	300.00
0.00	3.04	13.93	118.18
0.00	2.42	8.43	100.00
0.00	3.39	16.62	100.00
0.00	2.20	18.90	309.09
0.00	2.37	18.07	318.18
