BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	2.61	13.96	100.00
0.00	2.61	12.43	100.00
0.00	3.92	15.30	163.64
0.00	2.14	7.52	100.00
0.00	1.47	17.21	490.91
0.00	2.74	12.02	100.00
0.00	6.23	11.03	90.91
0.00	6.32	16.32	90.91
0.00	2.04	18.13	354.55
0.00	2.74	9.06	100.00
0.00	2.42	8.75	100.00
0.00	1.87	18.25	390.91
0.00	2.00	17.53	218.18
0.00	3.82	16.66	172.73
0.00	2.87	15.10	100.00
0.00	3.41	12.27	100.00
0.00	3.39	7.61	100.00
0.00	3.40	16.07	100.00
0.00	3.79	18.76	190.91
0.00	3.18	17.94	209.09
0.00	4.55	16.82	145.45
0.00	2.61	9.97	100.00
0.00	2.83	12.98	136.36
0.00	3.25	10.43	100.00
0.00	2.66	14.87	145.45
0.00	1.31	3.88	100.00
0.00	1.96	16.12	200.00
0.00	3.40	10.81	100.00
0.00	1.73	16.03	190.91
0.00	2.13	19.07	327.27
0.00	1.89	17.99	200.00
0.00	3.30	18.78	200.00
0.00	1.00	17.20	363.64
0.00	2.27	18.73	172.73
0.00	2.86	13.14	100.00
0.00	2.27	14.26	172.73
0.00	3.01	14.21	136.36
0.00	2.07	15.27	190.91
0.00	3.40	14.19	100.00
0.00	2.61	8.32	100.00
0.00	2.72	12.09	136.36
0.00	1.48	16.21	254.55
0.00	3.01	15.93	127.27
0.00	2.74	7.95	100.00
0.00	2.87	15.38	100.00
0.00	3.34	12.95	100.00
0.00	2.14	5.25	100.00
0.00	2.39	15.80	163.64
0.00	2.17	15.25	190.91
0.00	1.43	16.35	281.82
0.00	2.72	17.85	136.36
0.00	1.77	5.17	100.00
0.00	3.58	20.95	181.82
0.00	3.40	11.49	100.00
0.00	3.39	14.46	100.00
0.00	3.38	9.88	109.09
0.00	2.44	14.72	154.55
0.00	3.34	9.16	100.00
0.00	3.22	14.60	118.18
0.00	3.25	11.13	100.00
0.00	5.11	16.15	118.18
0.00	2.72	13.76	136.36
0.00	3.13	14.26	127.27
0.00	1.77	8.64	100.00
0.00	3.60	6.81	100.00
0.00	2.61	6.05	100.00
0.00	1.89	17.81	200.00
0.00	2.05	15.14	181.82
0.00	2.61	4.30	100.00
0.00	1.77	4.24	100.00
0.00	2.81	7.82	100.00
0.00	2.74	11.53	100.00
0.00	1.77	6.05	100.00
0.00	3.40	14.20	109.09
0.00	6.05	12.02	90.91
0.00	3.77	11.71	100.00
0.00	2.81	10.56	100.00
0.00	1.48	18.57	236.36
0.00	3.38	13.93	109.09
0.00	1.38	17.70	281.82
0.00	2.17	19.22	190.91
0.00	2.27	17.12	154.55
0.00	2.52	12.86	163.64
0.00	2.81	11.89	100.00
0.00	3.25	8.83	100.00
0.00	3.74	10.66	100.00
0.00	3.25	11.58	100.00
0.00	2.91	13.24	127.27
0.00	3.39	17.98	100.00
0.00	1.83	15.85	218.18
0.00	2.22	15.38	190.91
0.00	2.27	16.01	154.55
0.00	2.41	13.88	154.55
0.00	1.96	17.41	200.00
0.00	6.79	11.43	90.91
0.00	3.76	11.67	100.00
0.00	3.38	13.12	109.09
0.00	1.83	17.79	190.91
0.00	3.01	16.03	127.27
0.00	6.34	13.83	90.91
0.00	2.61	6.28	100.00
0.00	2.14	5.72	100.00
0.00	2.55	14.62	154.55
0.00	3.40	12.16	100.00
0.00	1.77	8.15	100.00
0.00	3.10	7.13	100.00
0.00	2.52	15.88	145.45
0.00	1.76	17.66	227.27
0.00	3.01	16.14	136.36
0.00	2.76	19.95	254.55
0.00	1.93	16.67	327.27
0.00	3.38	10.88	100.00
0.00	0.00	5.30	100.00
0.00	2.19	19.62	290.91
0.00	4.24	16.26	145.45
0.00	0.66	15.06	545.45
0.00	2.05	16.18	163.64
0.00	2.14	9.44	100.00
0.00	2.63	15.49	118.18
0.00	1.18	16.85	300.00
0.00	1.31	3.40	100.00
0.00	0.00	3.92	100.00
0.00	3.30	19.60	190.91
0.00	4.55	18.34	154.55
0.00	3.13	13.93	118.18
0.00	5.11	20.57	127.27
0.00	2.71	17.43	136.36
0.00	5.41	17.90	118.18
0.00	5.40	18.32	127.27
0.00	5.11	14.59	118.18
0.00	3.82	18.41	172.73
0.00	4.02	18.96	163.64
0.00	2.84	12.44	100.00
0.00	2.14	6.57	100.00
0.00	1.76	16.60	218.18
0.00	1.87	17.89	200.00
0.00	1.83	20.45	209.09
0.00	1.77	8.38	100.00
0.00	3.06	21.71	209.09
0.00	3.79	22.18	190.91
0.00	2.13	16.39	336.36
0.00	2.55	16.77	145.45
0.00	1.07	19.55	372.73
0.00	1.48	18.04	254.55
0.00	2.08	19.89	309.09
0.00	5.44	18.28	118.18
0.00	1.90	17.49	209.09
0.00	3.76	17.04	100.00
0.00	1.53	18.72	245.45
0.00	6.80	12.56	90.91
0.00	2.51	17.87	272.73
0.00	1.90	19.07	200.00
0.00	2.05	17.34	181.82
0.00	1.39	17.92	254.55
0.00	3.18	17.79	209.09
0.00	2.83	16.80	145.45
0.00	0.96	17.34	427.27
0.00	2.55	18.24	145.45
0.00	2.16	19.94	172.73
0.00	3.92	19.52	172.73
0.00	2.27	21.72	172.73
0.00	1.90	16.77	209.09
0.00	2.72	14.01	136.36
0.00	2.39	17.96	163.64
0.00	1.57	16.33	418.18
0.00	2.66	15.71	136.36
0.00	3.64	19.76	181.82
0.00	2.59	18.86	245.45
0.00	2.72	17.86	136.36
0.00	1.18	16.23	481.82
0.00	0.00	14.30	118.18
0.00	2.14	9.70	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	6.15	16.63	109.09
0.00	6.29	16.76	100.00
0.00	2.52	16.42	145.45
0.00	1.53	18.84	245.45
0.00	3.40	17.01	100.00
0.00	2.52	17.73	154.55
0.00	2.72	16.87	136.36
0.00	1.58	19.60	236.36
0.00	3.01	15.55	100.00
0.00	2.42	8.27	100.00
0.00	2.86	11.63	100.00
0.00	2.74	7.23	100.00
0.00	1.83	17.90	209.09
0.00	3.41	11.27	100.00
0.00	2.66	17.27	136.36
0.00	1.65	17.40	200.00
0.00	2.14	8.28	100.00
0.00	2.78	19.43	272.73
0.00	2.04	17.16	200.00
0.00	0.00	6.50	100.00
0.00	2.66	15.96	127.27
0.00	3.10	4.97	100.00
0.00	3.39	14.19	100.00
0.00	4.32	19.53	154.55
0.00	2.61	10.77	100.00
0.00	3.23	14.10	118.18
0.00	3.38	20.77	109.09
0.00	2.81	13.67	100.00
0.00	2.61	10.29	100.00
0.00	1.76	17.60	218.18
0.00	2.52	16.92	154.55
0.00	1.59	19.62	254.55
0.00	3.40	17.63	100.00
0.00	3.13	16.58	118.18
0.00	1.59	17.53	218.18
0.00	2.86	17.16	109.09
0.00	1.63	18.31	218.18
0.00	2.87	14.67	100.00
0.00	2.14	7.48	100.00
0.00	1.70	17.06	236.36
0.00	1.77	6.19	100.00
0.00	4.04	12.12	100.00
0.00	1.53	18.54	254.55
0.00	2.37	18.04	263.64
0.00	3.40	13.04	100.00
0.00	4.05	10.63	90.91
0.00	6.23	13.59	90.91
0.00	3.25	9.18	100.00
0.00	3.46	15.90	100.00
0.00	2.74	13.59	100.00
0.00	2.91	16.61	127.27
0.00	2.81	16.63	100.00
0.00	3.39	11.14	90.91
0.00	2.17	19.79	163.64
0.00	2.33	18.25	172.73
0.00	3.46	14.53	100.00
0.00	3.34	14.12	90.91
0.00	1.90	16.13	200.00
0.00	3.40	12.86	100.00
0.00	1.72	16.82	218.18
0.00	1.77	6.30	100.00
0.00	2.67	17.65	245.45
0.00	6.23	13.44	90.91
0.00	2.85	11.22	100.00
0.00	0.00	6.08	100.00
0.00	0.00	7.59	100.00
0.00	3.01	19.19	127.27
0.00	3.76	15.93	100.00
0.00	2.17	18.50	172.73
0.00	3.39	11.10	100.00
0.00	1.96	19.85	190.91
0.00	4.02	12.14	100.00
0.00	3.30	17.93	190.91
0.00	0.70	4.15	100.00
0.00	6.61	14.12	90.91
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
0.00	2.74	8.36	100.00
0.00	5.06	15.92	127.27
0.00	2.91	13.88	127.27
0.00	1.77	3.86	100.00
0.00	5.11	17.41	127.27
0.00	2.95	19.90	236.36
0.00	3.38	14.27	109.09
0.00	2.42	8.60	100.00
0.00	2.86	13.24	109.09
0.00	1.72	16.39	218.18
0.00	2.85	17.14	200.00
0.00	2.74	9.33	100.00
0.00	3.34	8.66	100.00
0.00	2.55	16.46	145.45
0.00	2.44	18.33	281.82
0.00	2.71	17.27	145.45
0.00	3.46	13.20	118.18
0.00	2.74	10.10	100.00
0.00	2.27	17.74	154.55
0.00	3.40	14.17	100.00
0.00	2.10	3.40	100.00
0.00	2.42	8.20	100.00
0.00	2.87	7.81	100.00
0.00	2.55	18.48	145.45
0.00	2.39	17.21	154.55
0.00	2.14	9.14	100.00
0.00	2.81	9.37	100.00
0.00	2.42	7.25	100.00
0.00	2.84	11.80	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.74	10.20	100.00
0.00	2.44	16.24	163.64
0.00	2.54	6.15	100.00
0.00	2.14	10.42	100.00
0.00	2.81	11.69	100.00
0.00	0.00	4.38	100.00
0.00	3.23	11.91	118.18
0.00	5.82	12.60	109.09
0.00	4.14	19.89	163.64
0.00	2.02	16.40	145.45
0.00	2.05	18.12	181.82
0.00	1.31	5.78	100.00
0.00	2.61	9.57	100.00
0.00	3.76	13.26	100.00
0.00	5.11	20.31	127.27
0.00	3.34	10.51	100.00
0.00	2.85	13.72	100.00
0.00	1.39	16.89	263.64
0.00	2.67	17.41	236.36
0.00	2.52	13.38	136.36
0.00	1.89	17.16	227.27
0.00	2.72	15.15	136.36
0.00	3.76	12.92	100.00
0.00	1.76	17.74	190.91
0.00	3.38	15.67	118.18
0.00	3.40	15.11	100.00
0.00	2.83	19.54	136.36
0.00	3.39	12.22	100.00
0.00	2.30	17.36	290.91
0.00	1.24	17.30	290.91
0.00	3.46	14.79	109.09
0.00	2.14	5.67	100.00
0.00	3.41	14.93	100.00
0.00	2.74	19.03	263.64
0.00	2.31	17.77	327.27
0.00	5.44	20.27	109.09
0.00	3.18	7.43	100.00
0.00	2.39	13.98	163.64
0.00	2.30	18.63	281.82
0.00	2.29	17.21	118.18
0.00	1.31	5.81	100.00
0.00	2.27	18.72	172.73
0.00	1.31	3.22	100.00
0.00	3.10	10.45	100.00
0.00	3.18	17.72	200.00
0.00	1.68	17.91	445.45
0.00	2.81	10.58	100.00
0.00	1.48	17.35	254.55
0.00	1.44	17.53	427.27
0.00	3.46	17.97	109.09
0.00	1.76	17.49	400.00
0.00	3.01	19.51	127.27
0.00	2.17	17.19	190.91
0.00	3.25	11.81	100.00
0.00	5.11	18.83	127.27
0.00	2.54	7.88	100.00
0.00	2.87	8.52	100.00
0.00	2.74	7.43	100.00
0.00	1.35	18.27	272.73
0.00	4.81	18.98	136.36
0.00	2.42	5.57	100.00
0.00	3.60	9.75	90.91
0.00	3.41	10.70	100.00
0.00	2.14	7.75	100.00
0.00	2.85	9.94	100.00
0.00	3.41	13.87	100.00
0.00	2.14	7.18	100.00
0.00	2.52	22.77	136.36
0.00	2.54	5.31	90.91
0.00	1.77	6.00	100.00
0.00	3.34	12.56	100.00
0.00	2.27	16.24	154.55
0.00	1.31	7.57	100.00
0.00	2.81	10.72	100.00
0.00	2.74	6.06	100.00
0.00	1.83	19.04	354.55
0.00	3.46	9.75	109.09
0.00	2.74	10.72	100.00
0.00	3.38	13.92	118.18
0.00	1.45	19.23	272.73
0.00	3.40	12.27	100.00
0.00	1.49	17.64	263.64
0.00	5.44	16.50	109.09
0.00	1.31	5.69	100.00
0.00	3.77	11.67	100.00
0.00	1.31	5.93	100.00
0.00	2.74	8.49	100.00
0.00	1.95	18.74	354.55
0.00	2.44	18.58	272.73
0.00	4.02	12.73	100.00
0.00	2.42	9.85	100.00
0.00	1.83	16.61	218.18
0.00	3.34	15.09	100.00
0.00	3.76	10.32	100.00
0.00	3.74	16.70	100.00
0.00	3.39	9.14	100.00
0.00	3.40	12.13	100.00
0.00	2.14	5.68	100.00
0.00	2.22	16.91	181.82
0.00	2.85	18.64	218.18
0.00	2.17	13.38	172.73
0.00	3.74	14.92	100.00
0.00	3.10	10.02	90.91
0.00	4.11	17.00	145.45
0.00	2.10	3.21	100.00
0.00	2.14	6.93	90.91
0.00	3.46	13.75	109.09
0.00	3.46	13.66	109.09
0.00	2.74	7.67	100.00
0.00	3.25	8.73	100.00
0.00	2.42	9.51	100.00
0.00	3.30	18.36	218.18
0.00	2.14	8.54	100.00
0.00	3.58	16.80	172.73
0.00	4.81	16.81	145.45
0.00	3.40	16.68	100.00
0.00	3.46	16.37	118.18
0.00	6.05	7.87	90.91
0.00	2.14	17.91	345.45
0.00	3.22	18.88	127.27
0.00	4.04	12.61	100.00
0.00	2.71	18.02	154.55
0.00	2.42	8.03	100.00
0.00	2.44	18.61	281.82
0.00	2.14	12.06	100.00
0.00	5.44	16.94	118.18
0.00	0.74	16.27	500.00
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
