BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	3.13	16.44	127.27
0.00	3.39	13.94	100.00
0.00	2.83	19.36	136.36
0.00	3.39	12.22	100.00
0.00	2.19	17.56	309.09
0.00	1.28	17.78	281.82
0.00	3.04	13.93	118.18
0.00	1.77	5.60	100.00
0.00	3.39	14.06	100.00
0.00	2.44	18.71	281.82
0.00	2.37	18.22	318.18
0.00	5.82	18.15	100.00
0.00	3.43	8.56	100.00
0.00	2.39	14.81	163.64
0.00	2.37	19.25	272.73
0.00	2.15	15.41	118.18
0.00	1.31	5.81	100.00
0.00	1.98	19.02	190.91
0.00	1.31	3.70	100.00
0.00	3.70	14.46	90.91
0.00	2.57	16.09	163.64
0.00	1.71	17.24	436.36
0.00	2.81	12.16	100.00
0.00	1.31	16.76	272.73
0.00	1.41	17.11	445.45
0.00	3.04	16.15	127.27
0.00	2.00	17.58	354.55
0.00	3.01	20.06	127.27
0.00	2.17	17.19	190.91
0.00	3.34	12.16	100.00
0.00	5.11	18.83	127.27
0.00	2.54	10.07	100.00
0.00	2.54	7.74	100.00
0.00	2.74	7.22	100.00
0.00	1.43	18.15	254.55
0.00	4.81	19.63	136.36
0.00	2.61	6.46	100.00
0.00	3.70	11.50	90.91
0.00	3.41	10.70	100.00
0.00	2.85	11.38	100.00
0.00	2.61	7.45	100.00
0.00	3.41	13.87	100.00
0.00	2.14	7.18	100.00
0.00	2.27	19.82	145.45
0.00	2.54	5.31	90.91
0.00	1.77	6.44	100.00
0.00	3.76	12.26	100.00
0.00	2.39	16.41	145.45
0.00	1.31	7.57	100.00
0.00	2.74	9.74	100.00
0.00	3.40	9.58	100.00
0.00	0.52	15.46	1390.91
0.00	3.22	8.93	109.09
0.00	2.81	10.39	100.00
0.00	3.38	14.50	118.18
0.00	1.35	18.60	272.73
0.00	3.41	13.07	100.00
0.00	1.49	17.78	263.64
0.00	5.44	16.61	109.09
0.00	1.31	5.67	100.00
0.00	3.40	12.61	100.00
0.00	1.31	5.93	100.00
0.00	2.61	10.04	100.00
0.00	2.00	18.86	345.45
0.00	2.44	19.59	263.64
0.00	2.86	14.57	145.45
0.00	6.05	10.51	100.00
0.00	1.76	16.57	218.18
0.00	3.34	15.09	100.00
0.00	3.74	11.54	100.00
0.00	2.83	18.06	136.36
0.00	3.41	9.81	100.00
0.00	3.13	10.64	100.00
0.00	2.42	8.36	100.00
0.00	2.07	17.06	181.82
0.00	3.06	17.88	209.09
0.00	2.17	13.48	172.73
0.00	3.46	14.81	109.09
0.00	3.10	10.02	90.91
0.00	3.92	16.75	154.55
0.00	1.31	2.98	100.00
0.00	2.14	7.65	90.91
0.00	3.46	14.57	109.09
0.00	3.46	11.88	109.09
0.00	2.74	7.44	100.00
0.00	3.25	8.73	100.00
0.00	2.42	9.51	100.00
0.00	1.76	17.07	245.45
0.00	2.42	10.78	100.00
0.00	3.30	17.91	181.82
0.00	4.81	17.10	145.45
0.00	3.40	16.68	100.00
0.00	3.04	17.84	136.36
0.00	6.05	7.87	90.91
0.00	2.05	17.38	354.55
0.00	3.04	17.68	127.27
0.00	4.04	10.72	100.00
0.00	2.71	18.01	154.55
0.00	2.42	8.03	100.00
0.00	2.58	18.44	263.64
0.00	2.14	11.69	100.00
0.00	6.75	16.68	100.00
0.00	0.27	14.17	1481.82
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
