BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	1.83	17.38	190.91
0.00	3.01	16.03	127.27
0.00	6.34	13.83	90.91
0.00	2.74	7.75	100.00
0.00	2.14	5.02	100.00
0.00	2.66	14.26	154.55
0.00	3.01	13.19	127.27
0.00	2.42	9.33	100.00
0.00	3.25	7.85	100.00
0.00	2.66	16.18	145.45
0.00	1.89	17.76	209.09
0.00	2.66	15.46	154.55
0.00	2.59	19.43	254.55
0.00	2.14	16.67	290.91
0.00	3.38	10.88	100.00
0.00	0.00	6.66	100.00
0.00	2.08	19.08	290.91
0.00	4.24	15.77	145.45
0.00	1.18	15.60	554.55
0.00	2.05	16.83	163.64
0.00	1.77	6.93	100.00
0.00	2.63	14.23	118.18
0.00	1.24	16.62	281.82
0.00	1.56	4.13	100.00
0.00	0.00	3.92	100.00
0.00	1.90	16.32	181.82
0.00	4.81	17.19	136.36
0.00	3.13	14.37	118.18
0.00	5.11	20.57	127.27
0.00	2.71	17.25	145.45
0.00	4.75	17.88	136.36
0.00	3.23	15.76	136.36
0.00	5.11	14.63	118.18
0.00	4.32	18.58	154.55
0.00	4.55	17.39	145.45
0.00	3.40	11.21	100.00
0.00	2.14	6.57	100.00
0.00	1.69	17.34	227.27
0.00	1.87	17.89	200.00
0.00	1.63	19.39	218.18
0.00	2.42	7.36	100.00
0.00	3.44	20.59	190.91
0.00	3.82	20.75	172.73
0.00	2.03	16.55	354.55
0.00	2.41	18.45	136.36
0.00	1.05	18.15	381.82
0.00	1.48	17.10	254.55
0.00	2.08	18.77	309.09
0.00	5.44	18.28	118.18
0.00	1.76	19.14	227.27
0.00	3.74	15.67	100.00
0.00	1.43	18.79	263.64
0.00	5.44	13.56	118.18
0.00	2.51	17.87	272.73
0.00	1.83	20.14	209.09
0.00	1.96	17.53	190.91
0.00	1.28	17.57	281.82
0.00	2.95	19.99	218.18
0.00	2.55	16.47	145.45
0.00	0.96	17.23	427.27
0.00	2.55	18.24	145.45
0.00	1.96	19.44	190.91
0.00	3.92	18.53	172.73
0.00	1.98	21.06	190.91
0.00	1.90	15.83	200.00
0.00	2.72	14.14	136.36
0.00	2.27	18.33	172.73
0.00	1.54	16.23	418.18
0.00	2.66	15.71	136.36
0.00	3.64	17.35	181.82
0.00	2.44	19.57	263.64
0.00	2.91	17.18	127.27
0.00	1.18	16.65	481.82
0.00	2.45	15.42	127.27
0.00	2.14	9.70	100.00
0.00	0.70	4.13	100.00
0.00	0.00	3.92	100.00
0.00	5.40	18.61	118.18
0.00	2.72	17.63	136.36
0.00	2.52	16.42	145.45
0.00	1.53	18.68	245.45
0.00	3.13	17.53	118.18
0.00	2.52	17.29	154.55
0.00	2.83	15.15	136.36
0.00	1.43	17.54	263.64
0.00	2.83	15.13	100.00
0.00	2.61	10.76	100.00
0.00	3.13	12.84	109.09
0.00	2.74	7.37	100.00
0.00	1.83	17.75	209.09
0.00	3.40	11.61	109.09
0.00	2.52	17.65	145.45
0.00	2.02	17.06	163.64
0.00	2.14	8.28	100.00
0.00	2.70	18.54	272.73
0.00	2.35	19.16	181.82
0.00	0.00	6.50	100.00
0.00	2.66	17.01	127.27
0.00	3.10	4.97	100.00
0.00	3.34	15.05	100.00
0.00	4.32	19.53	154.55
0.00	2.61	11.86	100.00
0.00	4.02	12.69	100.00
0.00	3.40	20.72	100.00
