BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.47	51.82	63.02	46.15
0.15	23.26	46.49	61.54
0.41	48.37	66.54	60.00
0.48	48.33	65.67	38.10
0.29	32.04	67.23	68.57
0.22	21.31	60.19	72.73
0.00	26.00	53.92	58.33
0.33	36.37	59.66	51.52
0.32	33.79	72.23	45.00
0.15	18.93	52.78	95.65
0.23	32.31	55.32	55.56
0.29	28.92	50.49	69.57
0.41	47.27	65.77	55.81
0.16	28.39	54.72	69.39
0.23	25.34	58.40	41.38
0.45	46.45	68.93	46.81
0.13	18.93	56.39	62.79
0.00	4.93	38.26	72.73
0.00	5.05	33.59	97.78
0.35	50.90	60.97	60.61
0.00	16.77	46.07	76.92
0.00	10.83	43.31	66.67
0.00	22.03	73.47	70.00
0.25	32.38	53.42	46.67
0.38	45.15	70.69	47.62
0.52	44.83	58.37	36.36
0.00	13.13	47.92	100.00
0.29	33.52	63.74	57.14
0.00	100.00	100.00	0.00
0.00	21.26	50.41	68.97
0.00	11.20	44.02	64.29
0.00	27.30	64.08	37.50
0.00	70.71	69.67	40.00
0.27	38.96	51.09	37.50
0.00	10.58	35.39	80.00
0.00	15.78	43.72	66.67
1.00	100.00	100.00	0.00
0.46	46.66	77.10	46.15
0.40	39.94	56.77	55.17
0.16	25.76	47.75	75.00
0.00	100.00	100.00	0.00
0.00	20.31	43.59	68.75
0.21	28.92	45.63	53.33
0.20	25.75	61.74	84.21
0.00	55.03	62.09	33.33
0.00	27.50	54.48	68.00
0.00	12.11	35.94	84.85
1.00	100.00	100.00	0.00
0.00	70.71	84.34	25.00
0.62	65.26	69.68	20.69
0.19	19.76	33.60	65.12
0.40	45.06	56.60	57.14
1.00	100.00	100.00	0.00
0.94	98.29	90.36	12.50
0.57	61.42	82.37	22.73
0.61	61.10	71.34	26.09
0.00	8.39	42.46	63.64
0.00	4.41	35.88	88.89
0.63	54.93	75.06	16.22
0.79	81.33	84.31	11.11
0.67	68.27	74.99	20.41
0.80	82.66	85.95	20.78
0.00	11.13	45.79	56.52
0.64	67.87	79.33	33.33
0.31	37.60	51.02	56.41
0.28	33.31	64.19	48.89
0.58	60.76	72.55	40.74
0.00	13.17	49.64	70.59
0.28	28.12	57.43	62.50
0.62	62.53	83.99	26.32
0.79	76.25	79.93	25.00
0.00	12.61	42.32	97.96
0.00	36.49	60.44	45.00
0.29	33.54	64.50	70.27
0.21	30.03	55.00	64.71
0.00	16.79	54.59	66.67
0.65	70.21	83.56	25.00
0.52	62.14	69.86	25.00
0.37	43.44	57.18	52.83
0.45	54.13	61.20	43.75
0.23	30.88	55.12	66.67
0.19	24.12	40.08	55.56
0.00	21.93	55.63	57.14
0.56	64.04	64.97	42.31
0.00	11.29	40.82	88.46
0.18	19.17	44.69	77.61
0.59	69.43	74.86	35.00
0.23	28.56	58.30	66.67
