BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.48	52.41	68.90	35.48
0.24	26.04	68.27	50.00
0.68	68.22	74.33	38.33
0.36	42.79	69.96	40.00
0.30	42.45	75.67	38.46
0.23	28.23	51.97	48.28
0.43	47.92	70.46	34.86
0.49	62.14	79.44	34.21
0.31	37.71	52.87	71.43
0.56	71.96	67.94	44.90
0.60	66.52	76.07	31.91
0.00	9.51	41.98	77.55
0.33	41.96	65.57	61.18
0.56	67.32	73.40	37.14
0.24	25.93	62.64	49.54
0.59	63.12	76.25	29.33
0.00	12.75	59.21	62.75
0.18	21.92	49.24	66.00
0.00	12.19	52.17	56.00
0.46	47.03	73.22	46.15
0.37	36.37	63.68	47.62
0.00	34.15	62.24	64.52
0.62	67.90	80.01	27.59
0.00	8.98	57.00	105.00
0.16	27.50	60.90	50.91
0.29	37.51	56.03	53.57
0.47	51.11	62.80	52.63
0.20	20.72	45.29	67.86
0.61	67.23	89.75	24.49
0.16	31.44	60.20	66.67
0.00	12.22	40.58	70.59
0.34	48.07	67.84	47.76
0.46	48.72	72.52	36.84
0.30	45.89	65.31	50.70
0.22	34.30	49.99	71.43
0.33	39.17	61.25	66.67
0.00	25.70	55.73	71.43
0.40	49.01	51.45	68.18
0.39	53.74	64.77	47.06
0.14	17.60	53.28	63.83
0.51	52.08	59.73	46.51
0.14	15.78	54.97	67.86
0.48	53.02	59.85	37.50
0.00	21.77	50.31	77.42
0.30	38.05	43.37	57.14
0.24	24.90	48.01	60.47
0.17	22.43	40.54	69.31
0.29	30.42	51.79	69.09
0.35	43.32	61.53	61.11
0.29	43.02	59.63	60.00
0.53	54.18	70.71	40.91
0.41	48.25	77.28	36.84
0.37	41.52	59.23	46.15
0.37	40.34	62.77	43.08
0.43	51.73	64.59	48.89
0.00	19.73	50.14	57.14
0.35	38.03	69.62	51.43
0.18	17.10	67.29	54.55
0.00	8.77	43.91	75.00
0.54	54.40	62.79	48.48
0.26	32.26	74.41	55.00
0.20	23.97	60.53	86.96
0.22	24.03	50.72	62.96
0.47	46.71	62.74	60.87
0.45	50.21	65.73	51.16
0.15	27.86	54.90	73.47
0.45	49.58	66.67	34.48
0.37	36.99	67.76	42.55
0.24	29.15	55.52	60.47
0.00	18.36	52.88	45.45
0.00	14.04	42.13	88.89
0.27	31.75	60.92	60.61
0.00	6.48	34.64	87.18
0.20	27.67	49.31	55.56
0.56	55.55	87.56	10.00
0.22	23.18	53.34	66.67
0.38	42.57	74.21	47.62
0.66	73.49	83.94	9.09
0.00	45.50	74.86	40.00
0.35	37.75	58.07	57.14
0.00	100.00	100.00	0.00
0.00	26.98	55.10	68.97
0.00	11.20	44.02	64.29
0.00	27.30	64.08	37.50
0.00	100.00	100.00	0.00
0.00	36.65	48.47	56.25
0.21	35.14	60.49	45.00
0.20	23.33	50.90	66.67
0.00	42.73	39.99	25.00
0.46	46.66	77.10	46.15
0.00	13.71	45.24	68.97
0.26	29.45	46.32	80.00
0.00	35.36	21.45	33.33
0.24	27.60	42.29	68.75
0.00	28.11	67.73	40.00
0.21	26.52	60.50	84.21
0.00	10.68	36.71	100.00
0.40	44.25	52.48	52.00
0.00	28.18	52.15	66.67
0.72	74.26	68.37	19.05
0.00	70.71	84.34	25.00
0.62	65.26	65.47	27.59
0.35	41.96	52.52	46.51
0.53	57.75	69.96	40.82
0.33	33.28	76.25	38.10
0.85	86.64	86.76	18.75
0.53	57.54	78.85	27.27
0.60	58.27	69.95	34.78
0.00	5.00	37.14	90.91
0.00	23.11	57.95	44.44
0.83	88.95	82.60	21.62
0.59	63.16	65.18	44.44
0.80	78.98	81.92	16.33
0.71	73.50	87.75	15.58
0.40	41.98	59.45	47.83
0.73	75.98	78.48	22.22
0.38	35.28	47.72	56.41
0.40	40.82	70.57	44.44
0.52	55.71	76.23	33.33
0.46	43.52	64.82	35.29
0.32	33.31	54.22	58.33
0.43	43.32	73.28	47.37
0.60	50.89	79.93	25.00
0.32	40.27	55.15	65.31
0.18	31.69	64.48	55.00
0.39	38.94	68.90	75.68
0.00	42.16	57.43	47.06
0.46	56.12	68.87	38.10
0.29	41.91	65.82	58.33
0.54	61.23	68.43	25.00
0.14	29.31	58.12	64.15
0.63	69.13	70.96	34.38
0.33	42.99	55.83	57.78
0.00	18.24	42.82	66.67
0.23	24.79	59.41	50.00
0.66	73.38	76.08	42.31
0.00	19.12	45.13	73.08
0.18	23.37	45.99	74.63
0.41	54.18	66.11	45.00
0.36	43.78	61.79	55.56
0.37	43.01	62.32	57.69
0.00	60.29	68.53	45.45
0.60	71.47	77.89	28.99
0.00	12.24	53.30	70.00
0.25	40.43	49.13	55.26
0.73	73.95	75.70	35.09
0.40	58.39	56.63	52.05
0.40	57.31	60.51	45.16
0.40	50.88	67.97	59.46
0.00	44.13	52.06	80.00
0.26	45.30	64.76	57.14
0.32	54.12	76.13	30.77
0.00	27.47	58.09	57.14
0.32	55.82	65.96	48.65
0.31	49.76	51.61	66.67
0.26	31.70	54.10	66.67
0.14	18.24	40.43	76.60
0.45	61.52	78.50	39.34
0.42	52.95	68.65	35.62
0.55	60.64	70.37	34.04
0.30	35.46	50.64	56.41
0.43	47.72	70.79	40.82
0.27	31.44	61.68	52.83
0.21	32.18	53.99	48.98
0.48	45.26	81.50	32.00
0.48	57.16	74.23	63.83
0.66	70.92	91.10	29.41
0.00	22.30	76.68	55.17
0.55	59.53	66.03	50.00
0.16	25.92	53.76	80.00
0.00	21.38	51.81	57.14
0.00	20.20	51.74	59.26
0.35	40.08	72.99	41.03
0.30	42.95	61.47	48.28
0.27	36.66	57.14	66.67
0.62	66.38	78.47	33.33
0.19	32.12	56.02	52.00
0.20	26.14	55.94	64.00
0.39	38.81	69.13	29.63
0.24	38.41	60.90	50.00
0.90	89.39	82.81	19.35
0.61	67.83	80.34	32.14
0.36	39.38	68.44	46.15
0.35	36.62	59.35	61.54
0.34	35.75	65.08	64.94
0.35	45.81	68.79	44.78
0.44	46.73	63.95	51.28
0.00	8.16	44.86	84.62
0.54	59.03	73.14	43.18
0.55	61.74	76.46	32.00
0.53	57.22	75.60	33.71
0.46	50.58	74.88	33.33
0.36	39.89	61.87	54.05
0.68	73.09	80.33	30.14
0.71	79.30	81.21	38.30
0.59	67.14	81.04	31.37
0.35	50.90	63.67	41.79
