BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.39	45.48	71.53	30.30
0.00	12.55	63.72	54.55
0.00	20.12	45.60	69.23
0.17	22.29	51.44	50.00
0.26	36.17	52.96	53.33
0.39	54.45	83.57	52.63
0.17	27.06	53.51	68.82
0.00	20.51	43.10	72.22
0.24	33.97	58.02	63.04
1.00	100.00	100.00	0.00
0.37	47.03	71.24	40.00
0.76	74.68	92.35	20.00
0.60	67.25	76.42	23.08
0.00	14.25	44.71	74.07
0.00	15.42	57.15	52.38
0.48	64.75	80.24	30.77
0.52	55.60	77.66	26.67
0.76	75.06	95.41	15.38
0.59	66.95	88.95	15.79
0.42	44.12	80.65	25.00
0.32	43.33	67.74	50.00
0.41	46.59	73.51	41.67
0.59	54.91	74.97	30.00
0.40	45.02	73.27	42.86
0.50	61.00	75.02	32.43
0.32	45.52	60.35	60.61
0.00	46.60	69.67	42.11
0.41	43.54	77.01	48.48
0.00	14.58	45.84	71.43
0.00	10.15	36.82	70.00
0.35	45.00	70.45	44.44
0.30	34.16	59.92	57.14
0.43	45.66	69.69	42.86
0.52	58.55	74.99	26.32
0.51	56.87	68.37	30.43
0.00	17.88	48.70	68.09
0.57	61.83	70.93	28.57
0.44	48.14	68.03	38.60
0.00	37.99	80.52	60.00
0.00	4.03	43.59	88.00
0.25	31.95	57.57	56.79
0.25	35.40	49.03	48.48
0.17	22.69	62.59	55.56
0.00	27.66	59.67	57.89
0.00	14.68	57.14	74.29
0.23	33.25	61.70	36.36
0.14	20.94	46.06	55.38
0.30	32.95	66.19	73.68
0.54	77.65	90.04	34.78
0.22	32.18	67.78	55.32
0.44	52.71	68.56	35.71
0.38	49.84	72.72	38.46
0.00	16.52	49.00	42.86
0.54	55.49	66.73	37.50
0.19	19.64	57.29	48.98
0.22	38.54	62.34	61.11
0.50	52.82	76.39	31.25
0.16	17.57	54.39	69.70
0.28	35.52	63.85	56.34
0.00	15.19	45.98	87.50
0.00	26.19	64.88	42.11
0.31	41.05	65.15	58.06
1.00	100.00	100.00	0.00
0.43	44.53	54.26	46.15
0.46	47.60	81.30	25.53
0.00	21.02	49.18	81.82
0.26	26.74	55.69	66.67
0.32	40.69	70.96	62.50
0.00	28.98	56.94	60.87
0.00	20.09	68.18	63.16
0.29	35.51	66.51	48.98
0.45	42.94	76.35	38.46
0.27	33.55	59.88	65.38
0.00	33.50	66.10	41.67
0.00	16.18	39.99	57.14
0.24	30.62	47.42	58.33
0.35	36.75	58.85	55.17
0.00	14.38	63.68	73.91
0.00	13.32	59.61	65.00
0.49	52.78	83.46	32.26
0.41	41.62	62.25	43.04
0.80	83.61	84.78	10.26
0.00	14.53	51.10	95.83
0.41	44.65	71.29	27.78
0.21	30.40	55.84	67.92
0.16	26.24	50.97	73.33
0.00	32.02	62.40	46.15
0.20	17.62	61.33	66.67
0.32	43.48	72.26	52.46
0.43	54.72	63.17	60.71
0.00	11.02	45.85	73.85
0.00	8.95	55.71	75.86
0.34	42.10	61.39	42.62
0.00	17.12	51.01	70.18
0.41	53.81	71.63	32.79
0.19	22.23	47.27	78.95
0.00	23.78	48.75	70.27
0.38	50.11	53.83	46.15
0.43	49.25	54.38	53.85
0.21	38.83	60.07	65.12
0.46	52.22	71.30	42.31
0.20	22.92	32.42	93.02
0.22	23.00	43.34	76.19
0.15	21.65	46.65	79.41
0.00	37.68	54.29	58.33
0.25	33.44	63.05	60.27
0.00	24.48	54.03	69.44
0.00	18.24	63.35	63.41
0.00	10.61	49.05	52.83
0.26	38.99	52.23	52.17
0.00	10.51	50.69	70.59
0.51	51.39	76.45	26.92
0.19	38.24	59.43	57.14
0.29	30.99	55.16	59.79
0.00	13.13	46.88	55.56
0.00	12.30	53.86	45.00
0.00	8.50	51.91	66.67
0.41	48.36	65.76	47.62
0.25	33.38	68.72	88.89
0.31	38.26	70.64	25.00
0.28	26.20	66.54	40.00
0.52	58.82	71.86	42.42
0.42	43.67	87.43	27.27
0.00	45.72	48.65	82.35
0.40	45.66	57.24	53.33
0.00	21.97	47.74	45.45
0.38	43.90	67.80	54.79
0.76	75.91	77.84	11.76
0.00	18.21	37.98	76.92
0.48	50.47	70.93	25.81
0.00	13.94	31.61	68.75
0.79	81.70	79.44	23.08
0.16	23.22	70.82	61.90
0.31	35.83	57.15	76.19
0.35	38.92	67.51	43.48
0.00	15.68	51.48	76.36
0.31	37.31	57.56	60.61
0.26	28.49	52.90	73.68
0.24	27.43	59.07	68.09
0.28	33.44	56.05	57.63
0.43	44.90	59.56	52.94
0.00	11.55	36.67	75.00
0.34	38.77	65.36	48.39
0.15	18.36	67.36	57.89
0.56	58.42	68.68	45.00
0.47	54.02	69.07	46.67
0.31	37.68	66.91	53.85
0.23	28.23	51.97	48.28
0.41	49.12	75.68	33.03
0.41	43.80	73.35	36.84
0.00	28.20	47.28	76.19
0.44	61.18	66.28	44.90
0.72	74.88	85.27	21.28
0.23	27.83	49.79	65.31
0.37	41.25	61.75	63.53
0.30	38.57	66.02	51.43
0.25	28.54	66.07	47.71
0.62	66.37	81.95	26.67
0.24	25.57	58.10	70.59
0.29	32.21	58.22	62.00
0.00	21.51	57.33	48.00
0.30	33.09	68.49	51.28
0.00	11.99	54.31	61.90
0.53	59.75	55.11	58.06
0.62	54.75	75.27	41.38
0.00	6.88	51.28	105.00
0.11	15.64	57.20	61.82
0.22	27.82	55.31	60.71
0.00	10.69	56.39	68.42
0.00	20.67	52.96	57.14
0.64	68.70	86.91	32.65
