BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.23	25.48	60.50	62.22
0.00	18.96	70.43	73.33
0.49	56.39	67.78	36.84
0.59	53.22	76.39	40.00
0.35	45.18	74.49	31.58
0.30	43.66	69.42	48.98
0.40	46.33	60.42	43.90
0.22	27.89	58.56	68.29
0.45	59.23	74.59	31.58
0.49	48.57	70.83	46.67
0.00	34.74	65.67	60.87
0.30	30.28	68.55	61.90
0.00	14.92	60.96	62.50
0.24	34.46	53.75	54.32
0.31	35.71	66.41	56.25
0.53	59.17	68.01	36.84
0.69	75.73	71.57	36.36
0.51	47.20	77.68	31.25
0.64	65.86	69.96	34.29
0.00	18.93	52.58	69.57
0.37	43.25	73.97	36.36
0.00	12.86	58.16	54.55
0.65	68.04	79.44	30.77
0.47	51.85	62.17	32.14
0.29	40.49	63.20	44.44
0.38	50.39	83.15	63.16
0.18	26.69	54.14	66.67
0.00	20.68	43.60	72.22
0.19	36.05	59.11	65.22
1.00	100.00	100.00	0.00
0.43	60.33	77.28	34.29
0.76	74.68	92.55	20.00
0.69	74.19	83.04	30.77
0.00	27.88	55.94	59.26
0.00	16.37	55.96	61.90
0.90	91.93	89.97	7.69
1.00	100.00	100.00	0.00
0.00	35.08	74.44	46.15
0.57	66.95	83.65	21.05
0.50	59.69	81.03	12.50
0.32	43.33	67.74	50.00
0.53	51.29	74.78	37.50
0.79	72.93	86.84	20.00
0.44	41.68	68.63	50.00
0.32	46.51	68.53	43.24
0.36	50.90	60.74	54.55
0.00	46.60	69.67	42.11
0.89	90.09	96.62	6.06
0.00	14.58	45.78	71.43
0.43	43.44	68.96	40.00
0.55	61.00	78.26	33.33
0.39	41.65	62.74	48.57
0.43	45.66	69.69	42.86
0.52	58.55	75.84	26.32
0.57	63.26	66.38	39.13
0.15	21.66	45.02	63.83
0.52	62.49	79.60	34.29
0.36	36.65	60.85	49.12
0.00	50.81	100.00	40.00
0.00	4.07	40.44	96.00
0.00	12.94	41.79	71.60
0.25	35.40	49.03	48.48
0.16	22.05	63.25	48.15
0.00	29.08	62.25	57.89
0.00	10.61	48.15	80.00
0.36	46.28	60.35	36.36
0.23	36.76	53.95	46.15
0.37	43.18	65.06	73.68
0.54	77.65	90.04	34.78
0.20	30.07	67.63	63.83
0.34	42.74	61.36	46.43
0.38	49.84	72.72	38.46
0.00	19.13	64.82	28.57
0.66	66.37	68.59	33.33
0.19	19.64	57.12	48.98
0.00	20.88	51.38	72.22
0.58	66.78	70.09	50.00
0.14	16.32	50.84	66.67
0.31	40.86	69.23	47.89
0.00	17.77	55.18	87.50
0.47	56.82	75.70	26.32
0.21	33.30	58.50	64.52
1.00	100.00	100.00	0.00
0.67	70.35	64.62	46.15
0.46	54.08	83.81	25.53
0.22	34.32	48.50	72.73
0.35	41.21	63.56	51.85
0.00	20.13	53.29	87.50
0.00	28.98	72.97	60.87
0.00	21.64	72.70	57.89
0.29	44.98	66.41	44.90
0.54	60.39	79.20	30.77
0.35	46.28	61.98	59.62
0.00	36.60	79.40	16.67
0.00	20.69	50.58	64.29
0.29	26.91	59.29	50.00
0.35	37.90	57.62	58.62
0.34	41.69	71.93	43.48
0.00	12.77	59.24	75.00
0.59	62.68	82.17	19.35
0.36	37.89	60.17	45.57
0.80	83.61	84.78	10.26
0.19	33.09	49.76	75.00
0.40	44.35	72.40	27.78
0.24	30.81	54.29	60.38
0.25	36.55	61.18	66.67
0.60	96.22	71.34	30.77
0.29	37.42	64.07	59.26
0.32	43.67	71.84	55.74
0.26	45.39	57.18	71.43
0.00	2.37	24.56	83.08
0.00	8.51	48.59	75.86
0.32	39.85	55.48	49.18
0.23	20.73	56.06	59.65
0.26	36.38	61.81	49.18
0.00	10.33	41.97	94.74
0.20	37.40	52.85	59.46
0.38	48.22	54.20	50.00
0.43	45.63	54.90	53.85
0.17	30.83	48.63	65.12
0.41	48.09	67.69	46.15
0.00	5.79	27.89	97.67
0.28	27.09	43.24	66.67
0.23	29.05	48.05	70.59
0.27	40.99	48.24	66.67
0.34	40.03	64.81	54.79
0.00	24.46	51.31	69.44
0.30	34.87	63.13	53.66
0.00	13.20	52.99	60.38
0.00	16.75	48.81	69.57
0.00	11.52	51.97	70.59
0.63	66.51	84.56	15.38
0.18	30.02	50.21	60.71
0.26	27.99	56.30	57.73
0.37	36.56	58.37	44.44
0.46	48.24	66.21	25.00
0.35	43.41	58.88	51.85
0.54	58.61	69.90	38.10
0.00	19.51	68.46	96.30
0.25	28.88	63.28	45.00
0.00	16.59	56.69	70.00
0.20	29.18	60.68	60.61
0.42	43.67	87.43	27.27
0.00	45.72	48.65	82.35
0.45	49.66	57.22	44.44
0.00	15.73	41.87	54.55
0.32	39.51	65.78	60.27
0.52	60.75	61.63	47.06
0.29	32.58	44.04	69.23
0.38	44.22	74.12	32.26
0.35	40.26	40.20	37.50
0.75	75.33	84.41	23.08
0.28	33.44	69.01	57.14
0.40	52.96	62.08	66.67
0.45	51.49	75.50	34.78
0.00	29.21	56.86	65.45
0.15	31.04	51.91	81.82
0.45	49.33	69.37	42.11
0.20	32.00	59.20	68.09
0.39	48.49	69.41	50.85
0.45	49.66	61.49	50.98
0.00	9.94	35.45	83.33
